propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
110587804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/c0/b9/1409530715.webp,0902-90021-ARNIA,12,bj,900.0,flat,rent,55.0,True,1,1,calle de la Arnia,Cantabria,Santa Cruz de Bezana,Soto de la Marina,es,43.46485,-3.9072845,False,https://www.idealista.com/inmueble/110587804/,5397,"///// NO SE ALQUILA PARA FIJO ///// Disponible PARA TEMPORADAS DE ESTUDIO O TRABAJO (no vacacional). Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,False,16.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Soto de la Marina, Santa Cruz de Bezana",Piso en calle de la Arnia,True,True,,,,,
110589116,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/d6/6d/1409476619.webp,62181929,20,4,1200.0,flat,rent,90.0,True,3,2,"calle Rosalía de Castro, 13",Cantabria,Santander,Peñacastillo - Nuevamontaña,es,43.4390559,-3.8554089,True,https://www.idealista.com/inmueble/110589116/,9304,"Edificio Copérnico, recién entregado, obra nueva. Alquiler para fijo. Piso a estrenar, orientado al Sur, soleado, con vistas despejadas al parque. Estudiamos la posibilidad de alquilarlo amueblado. En Peñacastillo, zona nueva, con todos los servicios, Centros de salud, deportivo, comerciales. Piso confortable, con aerotermia.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,1200.0,€/mes,flat,"Peñacastillo - Nuevamontaña, Santander","Piso en calle Rosalía de Castro, 13",True,True,,,,,
110580521,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/96/07/1409236782.webp,0633,17,2,1100.0,flat,rent,109.0,True,3,2,calle Miguel de Unamuno,Cantabria,Santander,Los Castros,es,43.4654364,-3.8250954,False,https://www.idealista.com/inmueble/110580521/,11855,,False,good,False,True,10.0,False,False,False,False,[],False,False,False,1100.0,€/mes,flat,"Los Castros, Santander",Piso en calle Miguel de Unamuno,,,,,,,
110578607,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/b0/1e/1409166609.webp,67,26,4,1500.0,flat,rent,105.0,True,5,3,avenida del Deporte,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.4595801,-3.8498137,False,https://www.idealista.com/inmueble/110578607/,9786,"ALQUILER TEMPORAL (Consultar periodos) Alquiler de piso de 5 habitaciones, salón, cocina y tres baños. Recién reformado, todo exterior. Distribuido: Dos amplias habitaciones con cama de 1,50cm. una de ellas en suite con baño dentro de la habitación. 1 Habitación con cama de 1,35 cm.  2 Habitaciones con cama de 1,05cm. Dispone de tres baños, uno de ellos dentro de una de las habitaciones. La Cocina totalmente nueva, esta equipada, tiene friegaplatos y dispone de dos frigoríficos grandes. Todas las habitaciones tiene armarios, tv y luz regulable con lamparas de posición. Ventanas de PVC Piso ideal para empresas desplazadas a trabajar, estudiantes, etc. Si tiene que venir a Cantabria por un corto plazo a trabajar o a estudiar, solicite información. En la zona hay mucho aparcamiento.",False,good,False,False,14.0,False,False,False,False,[],False,False,False,1500.0,€/mes,flat,"Alisal - Cazoña - San Román, Santander",Piso en avenida del Deporte,,,,,,,
110560891,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/4c/53/1408677270.webp,ACR-01947,21,en,900.0,flat,rent,60.0,True,1,1,calle de la Arnia,Cantabria,Santa Cruz de Bezana,Soto de la Marina,es,43.4623072,-3.904417,False,https://www.idealista.com/inmueble/110560891/,5527,"En ALQUILER, amplio apartamento, muy luminoso, completamente exterior.  Completamente amueblado, cuarto de baño con ducha recién reformado, y con cocina equipada, con zona de comedor, salón y amplia habitación con cama de matrimonio. Además cuenta con un pequeño trastero en la vivienda.  Esta enclavado en una casa con zonas de jardín, completamente exterior.  Situado en Soto de la Marina, con parada al lado de la línea de autobús regular que comunica Santander con Liencres, cada media hora, y las playas de Arnia y Liencres a cinco minutos.  A el alquiler mensual, hay que sumar 140 € fijos mensuales, de luz, calefacción, basuras y agua, quedando así todos los suministros incluidos.  No se admiten mascotas. Requiere seguro de alquiler.  No dude en solicitar información respondiendo a éste mail, llamándonos, o acercándose a cualquiera de nuestras Oficinas: - en Soto de la Marina, Av Marques de Valdecilla 97. - en Santander, C Juan de Herrera 8. IMPRESCINDIBLE FORMALIZAR SEGURO DE ALQUILER CONTRA IMPAGOS. (Requiere estudio previo de solvencia).  El precio incluye los gastos de comunidad NO HAY HONORARIOS DE AGENCIA PARA EL ARRENDATARIO.",False,good,False,False,15.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Soto de la Marina, Santa Cruz de Bezana",Piso en calle de la Arnia,,,,,,,
110513325,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/1e/8c/1407232729.webp,FCO TOMAS VALIENTE,18,1,1200.0,flat,rent,110.0,True,3,2,calle Francisco Tomás y Valiente,Cantabria,Santander,Peñacastillo - Nuevamontaña,es,43.4377672,-3.8391825,False,https://www.idealista.com/inmueble/110513325/,10622,"Amplio, luminoso y disponible a partir de FEBRERO 2026 Sin muebles, salvo cocina que sí está amueblada y tiene electrodomésticos. Tres habitaciones, 2 de ellas con a/e y una sin armario, 2 baños (1 en suite), salón grande al sur y cocina con electrodomésticos. Calefacción de gas natural y zona de tendedero amplio en la cocina. Requisitos para alquilar la vivienda:  1 mes de renta a la entrada, 1 mes de fianza + seguro de alquiler con valoración previa mediante documentación laboral + seguro de hogar. Incluido en el precio 1 plaza de garaje y trastero. Trato directo con la propiedad.",True,good,False,True,11.0,True,False,False,False,[],False,False,False,1200.0,€/mes,flat,"Peñacastillo - Nuevamontaña, Santander",Piso en calle Francisco Tomás y Valiente,True,True,,,,,
94938326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/7d/5a/1408474862.webp,EP-30716-YO,71,,1950.0,chalet,rent,310.0,,4,4,Mortera,Cantabria,Piélagos,Mortera,es,43.4421347,-3.9265964,False,https://www.idealista.com/inmueble/94938326/,3564,"Para fijo. En mortera de estilo ingles, chalet individual precioso, impecable, vacío sin amueblar, cocina con zona de oficce, con estupendo jardín, magníficas calidades, amplio salón con grandes ventanales, 4 habitaciones, la principal en suite, de 22 metros cuadrados, más vestidor y baño, armarios empotrados en todas las habitaciones, otras 2 habitaciones de 16 metros, 3 baños completos, habitación en planta baja, 2 bodegas y aseo, garaje para 2 coches, soleado todo el día, magnífica urbanización. Disponible para visitar. Se piden nominas y contratos de trabajo imprecindibles, para seguro de impago de alquiler. Este anuncio es meramente informativo, no tiene efectos vinculantes y está sujeto a la aprobación del seguro de impago y de los propietarios.",False,good,False,,6.0,False,False,False,False,[],False,False,False,1950.0,€/mes,chalet,"Mortera, Piélagos",Casa independiente,True,True,,,,,independantHouse
110489631,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/a9/73/1406474606.webp,ARS2753i,23,3,850.0,flat,rent,81.0,True,3,1,AV MENENDEZ PELAYO,Cantabria,Camargo,Muriedas,es,43.4172922,-3.845027,False,https://www.idealista.com/inmueble/110489631/,10652,"Descubre este encantador piso de 81 metros cuadrados, perfecto para quienes buscan comodidad y funcionalidad en un entorno luminoso y acogedor. La vivienda cuenta con tres dormitorios y un baño completo, ideal para familias o quienes necesitan espacio adicional. Totalmente amueblado, el piso ofrece un ambiente listo para entrar a vivir. La orientación oeste garantiza una excelente entrada de luz natural durante toda la tarde, creando un ambiente cálido y soleado. Las ventanas con doble acristalamiento Climalit aseguran un buen aislamiento térmico y acústico, mientras que el suelo de tarima aporta un toque de elegancia y confort. La propiedad dispone de ascensor para facilitar el acceso y calefacción de gas natural individual, permitiendo mantener una temperatura agradable en cualquier época del año. La cocina está completamente equipada, lista para preparar tus mejores recetas. No pierdas la oportunidad de vivir en un piso exterior, luminoso y bien equipado, en una zona que combina comodidad y funcionalidad. ¡Contáctanos y ven a visitarlo! No se aceptan mascotas. Ref: ARS2753i.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Muriedas, Camargo",Piso en Av Menendez Pelayo,,,,900.0,50.0,6.0,
110394617,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/9c/dc/1403886514.webp,,10,bj,700.0,studio,rent,53.0,True,0,1,CL CARRAL,Cantabria,Suances,,es,43.4248005,-4.0509452,False,https://www.idealista.com/inmueble/110394617/,7026,"Alquiler de temporada  Destinado exclusivamente a estancias temporales por motivos laborales, académicos o de desplazamiento puntual, no apto como vivienda habitual. Distribución de la vivienda: La vivienda cuenta con un dormitorio, salón, cocina independiente con salida directa a un agradable jardín privado y baño completo. Se alquila amueblado  Zona tranquila y bien comunicada. Vivienda cómoda, funcional y con espacio exterior, perfecta para una estancia temporal con todas las comodidades.",False,good,False,False,13.0,False,False,False,False,[],False,False,False,700.0,€/mes,flat,Suances,Estudio en CL Carral,,,,,,,studio
39570040,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/67/f7/1258498963.webp,522451,25,,1500.0,chalet,rent,240.0,,4,3,Soto de la Marina,Cantabria,Santa Cruz de Bezana,Soto de la Marina,es,43.4645708,-3.9088418,False,https://www.idealista.com/inmueble/39570040/,5268,"� Chalet en alquiler de temporada en Soto de la Marina (Santander) – Ideal estudiantes Desde Best House San Fernando te presentamos este bonito chalet en Soto de la Marina, disponible en alquiler de temporada hasta junio de 2026, una opción perfecta para estudiantes de la Universidad del Atlántico. ✨ Características principales del inmueble �️ 4 habitaciones dobles, amplias y luminosas � 3 baños completos �️ Salón–comedor cómodo y funcional � Garaje � Parcela de aproximadamente 400 m2, ideal para disfrutar del exterior � Ubicación inmejorable Situado próximo a la Universidad del Atlántico, en una zona tranquila y residencial, este chalet combina estudio y calidad de vida. Rodeado de zonas verdes y ajardinadas, y a pocos minutos de las playas. � Ideal para estudiantes que buscan espacio y tranquilidad � ¿Te interesa? Llámanos al y uno de nuestros agentes de Best House San Fernando te asesorará sin compromiso. ¡No dejes pasar esta oportunidad! ➣ Consultar resto de condiciones ➣ Sujeto a decisión final del arrendador ➣ Honorarios de la agencia: ½ mensualidad + IVA � Best House San Fernando – Tu alquiler en las mejores manos.",False,good,False,,6.0,False,False,False,False,[],False,False,False,1500.0,€/mes,chalet,"Soto de la Marina, Santa Cruz de Bezana",Casa independiente,True,True,,,,,independantHouse
110441377,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/1c/5f/1405232112.webp,,14,,1750.0,chalet,rent,150.0,,4,3,Polanco,Cantabria,Polanco,,es,43.3979774,-4.0160353,False,https://www.idealista.com/inmueble/110441377/,6690,"Casa Pareada para capacidad de 8 personas ///// NO SE ALQUILA PARA FIJO ///// Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*****  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,,12.0,False,False,False,False,[],False,False,False,1750.0,€/mes,chalet,Polanco,Chalet pareado,True,True,,,,,semidetachedHouse
110439828,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/f5/f2/1405185684.webp,G02240,24,4,750.0,duplex,rent,73.0,True,2,1,Cuatro Caminos,Cantabria,Santander,Cuatro Caminos,es,43.4566731,-3.8275948,False,https://www.idealista.com/inmueble/110439828/,11535,"**ALQUILER TEMPORAL** PARA PERSONAL SANITARIO, FAMILIARES HOSPITALIZADOS O PROFESORES. Descubre este encantador dúplex ubicado en pleno corazón de Cuatro Caminos, ideal para tu nueva etapa. La propiedad está rodeada de servicios esenciales como supermercados, farmacias y diversos comercios, además del Hospital Universitario Marqués de Valdecilla que se encuentra a tan solo un minuto caminando ⏱️�. Además, los autobuses cercanos te conectarán rápidamente con toda la ciudad ��.  Se alquila completo o por habitaciones: Habitación doble a solo 400€ y habitación individual por 350€. Este dúplex cuenta con dos amplios dormitorios, y dos salones, uno en la planta baja con chimenea que agrega calidez al ambiente ❄️�. Y otro en la planta alta, donde encontrarás un cuarto de almacenamiento. La cocina está completamente equipada, con horno y microondas. El baño ofrece plato de ducha con mampara para más comodidad. La planta baja, además, cuenta con espacio de comedor, con una mesa amplia y excelente iluminación gracias al gran ventanal. La fachada tiene programada una renovación en los próximos meses, por lo que el edificio será más llamativo. No pierdas esta oportunidad única; contáctanos hoy mismo para más información sobre el alquiler! �� � Dada la demanda actual, las visitas se realizarán exclusivamente en jornadas programadas y siguiendo un riguroso orden de contacto. Se sugiere máxima antelación para garantizar disponibilidad en los horarios establecidos. Nota: El acceso a la visita está sujeto al cumplimiento previo de los requisitos imprescindibles y disponibilidad del equipo comercial. TRANSPARENCIA GESTIÓN INMOBILIARIA: - No se admiten mascotas. - Sujeto a decisión última del cliente propietario. - Imprescindible seguro de alquiler. - Honorarios inmobiliarios no incluidos en el precio. - Consultar resto de condiciones.",False,good,False,False,10.0,True,False,True,False,[],False,False,False,750.0,€/mes,flat,"Cuatro Caminos, Santander",Dúplex,,,,,,,duplex
