codigo_inmueble,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,habitaciones,ratio_habitaciones_superficie,interaccion_superficie_banos,interaccion_superficie_habitaciones,planta_num,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,inv_distancia_min_playa_km,inv_distancia_min_supermercado_km,inv_distancia_min_colegio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,habitaciones_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,subtipologia_casaDePueblo,subtipologia_countryHouse,subtipologia_desconocido,subtipologia_duplex,subtipologia_independantHouse,subtipologia_penthouse,subtipologia_semidetachedHouse,subtipologia_studio,subtipologia_terracedHouse,provincia_Cantabria,provincia_Vizcaya,municipio_Ampuero,municipio_Barcena de Cicero,municipio_Camargo,municipio_Cartes,municipio_Castro-Urdiales,municipio_Colindres,municipio_Cudon,municipio_El Astillero,municipio_Entrambasaguas,municipio_Gallarta,municipio_Getxo,municipio_Guarnizo,municipio_Guriezo,municipio_Laredo,municipio_Liendo,municipio_Limpias,municipio_Marina de Cudeyo,municipio_Miengo,municipio_Noja,municipio_Piélagos,municipio_Polanco,municipio_Ramales de la Victoria,municipio_Reocin,municipio_Ribamontan al Mar,municipio_Santa Cruz de Bezana,municipio_Santa Maria de Cayon,municipio_Santander,municipio_Santillana del Mar,municipio_Santoña,municipio_Santurtzi,municipio_Sobremazas,municipio_Solares,municipio_Suances,municipio_Torrelavega,municipio_Villaescusa,municipio_Villapresente,municipio_Viveda,municipio_Voto,distrito_Alisal - Cazoña - San Román,distrito_Bezana,distrito_Boo,distrito_Brazomar,distrito_Carlos V,distrito_Castilla - Hermida,distrito_Centro,distrito_Centro - Ayuntamiento,distrito_Cerezo - Aspla - Torres,distrito_Ciudad Nueva,distrito_Cotolino,distrito_Covadonga - Campuzano - Ciudad Vergel,distrito_Cuatro Caminos,distrito_Cueto,distrito_El Callejo - La Pesquera - La Arenosa,distrito_El Puntal,distrito_El Sardinero,distrito_General Dávila,distrito_Inmobiliaria - Barreda,distrito_La Pereda,distrito_La Txitxarra - Murrieta - Parke Santurtzi,distrito_Las Viñas,distrito_Liencres,distrito_Los Castros,distrito_Maliaño,distrito_Mamariga,distrito_Mioño-Santullán,distrito_Monte,distrito_Mortera,distrito_Muriedas,distrito_Numancia - San Fernando,distrito_Oriñón-Allendagua,distrito_Oruña,distrito_Parbayón,distrito_Peñacastillo - Nuevamontaña,distrito_Playa Ostende,distrito_Puerto Chico,distrito_Renedo,distrito_Ris,distrito_Samano,distrito_Somo,distrito_Soto de la Marina,distrito_Sta. María de Getxo,distrito_Tregadín,distrito_Valdenoja,distrito_Zona Playa,distrito_Zurita,distrito_desconocido
109636224,2300.0,211.0,3,3,flat,43.4644518,-3.7937207,9.0,1,1,0,0,0.677,0.106,0.065,7.740664401917241,5.351858133476067,10.90047393364929,13.922324389785988,0.014218009478672985,0.014218009478672985,6,0.02843601895734597,633.0,1266.0,9,0,1889.158570274523,14.392316749608492,-164.89199050781227,1.2800833198736077,0.5963029218843172,0.9041591320072332,0.9389671361502347,0.8131430633472618,44521.0,9,9,36,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108996894,1200.0,85.0,2,1,flat,43.4632322,-3.8038453,3.0,1,0,0,0,1.468,0.101,0.095,7.090076835776092,4.442651256490317,14.117647058823529,13.922324389785988,0.023529411764705882,0.011764705882352941,3,0.03529411764705882,85.0,255.0,3,3,1889.052553271117,14.469239066332088,-165.32741152677866,0.4705224814573824,0.4051863857374392,0.9082652134423251,0.9132420091324202,0.7422312027707282,7225.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109606296,1000.0,80.0,2,2,flat,43.4438526,-3.7680394,2.0,1,1,1,0,0.483,0.039,2.543,6.907755278982137,4.382026634673881,12.5,9.61,0.025,0.025,4,0.05,160.0,320.0,2,0,1887.3683287305266,14.19812091995236,-163.69814828459243,0.14481315100481823,0.6743088334457181,0.9624639076034649,0.28224668360146765,0.6396731415502169,6400.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105274750,1600.0,232.0,4,3,flat,43.4288674,-3.8076069,3.0,1,1,0,0,0.85,2.31,1.669,7.3777589082278725,5.44673737166631,6.896551724137931,10.650202985219561,0.017241379310344827,0.01293103448275862,7,0.03017241379310345,696.0,1624.0,3,0,1886.0665236467828,14.497870304927611,-165.36005517142507,2.6821134498411303,0.5405405405405405,0.3021148036253776,0.37467216185837393,0.4057758353414307,53824.0,9,16,49,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109534872,800.0,90.0,3,1,flat,43.4699626,-3.7999514,3.0,1,0,0,0,1.318,0.097,0.226,6.684611727667927,4.499809670330265,8.88888888888889,13.922324389785988,0.03333333333333333,0.011111111111111112,4,0.044444444444444446,90.0,360.0,3,3,1889.637648445399,14.439630642361958,-165.18374523981765,1.0188429874362264,0.4314063848144952,0.9115770282588879,0.8156606851549756,0.7195480327427862,8100.0,1,9,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105315842,800.0,81.0,2,2,flat,43.4622002,-3.811343,1.0,1,1,0,0,2.073,0.14,0.281,6.684611727667927,4.394449154672439,9.876543209876543,13.922324389785988,0.024691358024691357,0.024691358024691357,4,0.04938271604938271,162.0,324.0,1,0,1888.96284622488,14.526335463649,-165.6493524968686,0.2485802000286033,0.3254149040026033,0.8771929824561403,0.7806401249024199,0.6610826704537213,6561.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109512595,850.0,57.0,2,1,flat,43.4589493,-3.8158661,3.0,1,1,0,0,2.474,0.089,0.117,6.745236349484363,4.04305126783455,14.912280701754385,13.922324389785988,0.03508771929824561,0.017543859649122806,3,0.05263157894736842,57.0,171.0,3,0,1888.6802742599705,14.56083409312921,-165.83353137548875,0.7596978149880192,0.28785261945883706,0.9182736455463728,0.8952551477170994,0.7004604709074363,3249.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109488753,1000.0,90.0,3,1,flat,43.4651743,-3.7880081,5.0,1,1,0,0,0.329,0.206,0.202,6.907755278982137,4.499809670330265,11.11111111111111,13.922324389785988,0.03333333333333333,0.011111111111111112,4,0.044444444444444446,90.0,360.0,5,0,1889.2213769293805,14.34900536566561,-164.64643231631183,1.7449032449266269,0.7524454477050414,0.8291873963515755,0.831946755407654,0.804526533154757,8100.0,1,9,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109464675,900.0,80.0,2,2,flat,43.4743613,-3.7908705,,1,0,0,0,0.446,0.413,0.199,6.802394763324311,4.382026634673881,11.25,13.922324389785988,0.025,0.025,4,0.05,160.0,320.0,0,0,1890.0200904429375,14.37069914777025,-164.80567375851163,1.8967024417347704,0.6915629322268326,0.7077140835102619,0.8340283569641367,0.7444351242337438,6400.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109463639,840.0,90.0,2,1,flat,43.4591782,-3.8121359,4.0,1,1,0,0,2.173,0.195,0.198,6.733401891837359,4.499809670330265,9.333333333333334,13.922324389785988,0.022222222222222223,0.011111111111111112,3,0.03333333333333333,90.0,270.0,4,0,1888.7001698193549,14.53238012006881,-165.67229340071736,0.5777172055021923,0.3151591553734636,0.8368200836820083,0.8347245409015025,0.6622345933189915,8100.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109462979,900.0,65.0,3,1,flat,43.3227762,-3.8522453,2.0,1,0,0,0,11.486,0.259,0.307,6.802394763324311,4.174387269895637,13.846153846153847,13.846153846153847,0.046153846153846156,0.015384615384615385,4,0.06153846153846154,65.0,260.0,2,2,1876.8629376752865,14.83979385137209,-166.88996099940186,0.0,0.08008970046452026,0.7942811755361399,0.7651109410864576,0.5464939390290392,4225.0,1,9,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109454290,1680.0,250.0,4,4,chalet,43.4464325,-3.768533,,0,0,1,0,0.257,0.262,2.414,7.426549072397305,5.521460917862246,6.72,9.61,0.016,0.016,8,0.032,1000.0,2000.0,0,0,1887.5924969770563,14.201840972089,-163.72931460852251,0.14481309254764396,0.7955449482895783,0.7923930269413629,0.29291154071470415,0.6269498386485485,62500.0,16,16,64,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109427769,950.0,104.0,2,2,flat,43.4747246,-3.8058276,2.0,1,1,1,0,1.534,0.255,0.562,6.856461984594587,4.6443908991413725,9.134615384615385,13.922324389785988,0.019230769230769232,0.019230769230769232,4,0.038461538461538464,208.0,416.0,2,0,1890.0516790458453,14.484323720921761,-165.45730678507897,1.2270903765365802,0.3946329913180742,0.7968127490039841,0.6402048655569782,0.6105502019596788,10816.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109383567,1600.0,122.0,4,2,flat,43.4593771,-3.8097105,7.0,1,1,0,0,1.977,0.053,0.214,7.3777589082278725,4.804021044733257,13.114754098360656,13.922324389785988,0.03278688524590164,0.01639344262295082,6,0.04918032786885246,244.0,732.0,7,0,1888.717457920004,14.51389409381025,-165.56764526132955,0.5173639270495766,0.33590863285186423,0.9496676163342831,0.8237232289950577,0.7030998260604017,14884.0,4,16,36,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109373272,2000.0,90.0,2,2,flat,43.4640618,-3.7970672,3.0,1,1,0,0,0.932,0.122,0.132,7.600902459542082,4.499809670330265,22.22222222222222,13.922324389785988,0.022222222222222223,0.022222222222222223,4,0.044444444444444446,180.0,360.0,3,0,1889.1246681542195,14.41771932131584,-165.03596343955297,1.0091470473900743,0.5175983436853002,0.8912655971479502,0.8833922261484098,0.7640853889938867,8100.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109367446,1600.0,122.0,4,2,flat,43.4603358,-3.8083107,7.0,1,1,0,0,1.847,0.198,0.341,7.3777589082278725,4.804021044733257,13.114754098360656,13.922324389785988,0.03278688524590164,0.01639344262295082,6,0.04918032786885246,244.0,732.0,7,0,1888.800787848762,14.503230387734488,-165.51046185273307,0.42305151228697324,0.3512469265893923,0.8347245409015025,0.7457121551081283,0.643894540866341,14884.0,4,16,36,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109345725,1500.0,85.0,2,2,flat,43.4637604,-3.8051378,1.0,1,1,0,0,1.576,0.154,0.025,7.313220387090301,4.442651256490317,17.647058823529413,13.922324389785988,0.023529411764705882,0.023529411764705882,4,0.047058823529411764,170.0,340.0,1,0,1889.098468108608,14.479073676988838,-165.3855976281831,0.35903792341339275,0.38819875776397517,0.8665511265164645,0.9756097560975611,0.7434532134593336,7225.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109333281,1600.0,160.0,4,2,flat,43.4616494,-3.8083441,7.0,1,1,0,0,1.835,0.162,0.195,7.3777589082278725,5.075173815233827,10.0,13.922324389785988,0.025,0.0125,6,0.0375,320.0,960.0,7,0,1888.9149685685202,14.503484784004808,-165.51691606875852,0.28249930364886283,0.3527336860670194,0.8605851979345955,0.8368200836820083,0.6833796558945412,25600.0,4,16,36,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109331434,1100.0,86.0,3,2,flat,43.4629215,-3.790871,,1,1,0,0,0.421,0.071,0.12,7.003065458786462,4.454347296253507,12.790697674418604,13.922324389785988,0.03488372093023256,0.023255813953488372,5,0.05813953488372093,172.0,430.0,0,0,1889.0255453151622,14.370702938641001,-164.76232868962651,1.5142387201641352,0.7037297677691766,0.9337068160597572,0.8928571428571428,0.8434312422286921,7396.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99408635,3500.0,143.0,3,2,flat,43.4766316,-3.7875308,5.0,1,1,1,0,0.083,0.245,0.433,8.160518247477505,4.962844630259907,24.475524475524477,13.922324389785988,0.02097902097902098,0.013986013986013986,5,0.03496503496503497,286.0,715.0,5,0,1890.2174952821183,14.34538956094864,-164.66908126525325,2.2643450679615933,0.9233610341643583,0.8032128514056224,0.6978367062107467,0.8081368639269092,20449.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109135160,800.0,74.0,2,1,flat,43.4626204,-3.8216405,3.0,1,1,0,0,2.239,0.283,0.134,6.684611727667927,4.30406509320417,10.81081081081081,13.922324389785988,0.02702702702702703,0.013513513513513514,3,0.04054054054054054,74.0,222.0,3,0,1888.999372034496,14.60493611124025,-166.09851035676618,0.9865913748064831,0.30873726458783574,0.779423226812159,0.8818342151675486,0.6566649021891812,5476.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109125218,2000.0,140.0,3,2,flat,43.4643538,-3.7974214,3.0,1,1,0,0,0.965,0.133,0.142,7.600902459542082,4.941642422609304,14.285714285714286,13.922324389785988,0.02142857142857143,0.014285714285714285,5,0.03571428571428571,280.0,700.0,3,0,1889.1500512515743,14.420409289177961,-165.0524672572913,0.9812177976913891,0.5089058524173028,0.8826125330979699,0.8756567425569177,0.75572504269073,19600.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98497564,1200.0,78.0,2,2,flat,43.4700952,-3.7857224,4.0,0,1,0,0,0.439,0.322,0.334,7.090076835776092,4.356708826689592,15.384615384615385,13.922324389785988,0.02564102564102564,0.02564102564102564,4,0.05128205128205128,156.0,312.0,4,0,1889.6491766970632,14.33169408986176,-164.5657131287725,2.0394253394871686,0.6949270326615705,0.75642965204236,0.7496251874062968,0.7336606240367424,6084.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109054133,3000.0,231.0,4,2,flat,43.4630385,-3.8010323,2.0,1,1,0,0,1.241,0.16,0.088,8.006367567650246,5.442417710521794,12.987012987012987,13.922324389785988,0.017316017316017316,0.008658008658008658,6,0.025974025974025976,462.0,1386.0,2,0,1889.0357156524826,14.44784654564329,-165.20441319464356,0.697880563489209,0.44622936189201245,0.8620689655172414,0.9191176470588235,0.7424719914893592,53361.0,4,16,36,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109001418,850.0,90.0,3,1,flat,43.4567168,-3.8145334,1.0,1,1,0,0,2.425,0.032,0.201,6.745236349484363,4.499809670330265,9.444444444444445,13.922324389785988,0.03333333333333333,0.011111111111111112,4,0.044444444444444446,90.0,360.0,1,0,1888.4862350354024,14.550665059715561,-165.76709768794115,0.9063468458981344,0.29197080291970806,0.9689922480620154,0.832639467110741,0.6978675060308216,8100.0,1,9,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109001300,950.0,75.0,2,1,flat,43.4607322,-3.8170052,1.0,1,0,0,0,2.539,0.138,0.119,6.856461984594587,4.31748811353631,12.666666666666666,13.922324389785988,0.02666666666666667,0.013333333333333334,3,0.04,75.0,225.0,1,1,1888.8352433601171,14.56952869682704,-165.88984080320745,0.7031054547595561,0.2825656965244419,0.8787346221441126,0.8936550491510277,0.6849851226065273,5625.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105115832,700.0,75.0,2,1,flat,43.4641047,-3.7959398,4.0,0,0,0,0,0.843,0.07,0.076,6.551080335043405,4.31748811353631,9.333333333333334,13.922324389785988,0.02666666666666667,0.013333333333333334,3,0.04,75.0,225.0,4,4,1889.1283973725622,14.40915896522404,-164.98712490209707,1.1001602793504495,0.5425935973955507,0.9345794392523364,0.929368029739777,0.8021803554625547,5625.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108129536,1000.0,70.0,2,1,flat,43.4615789,-3.8149025,2.0,1,0,0,0,2.363,0.045,0.21,6.907755278982137,4.248495242049359,14.285714285714286,13.922324389785988,0.02857142857142857,0.014285714285714285,3,0.04285714285714286,70.0,210.0,2,2,1888.9088404809252,14.55348108450625,-165.80168599955726,0.5092667263340609,0.29735355337496283,0.9569377990430623,0.8264462809917356,0.6935792111365869,4900.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108130965,1100.0,65.0,1,1,flat,43.467275,-3.814946,3.0,1,0,0,0,2.214,0.06,0.249,7.003065458786462,4.174387269895637,16.923076923076923,13.922324389785988,0.015384615384615385,0.015384615384615385,2,0.03076923076923077,65.0,130.0,3,3,1889.4039959256252,14.553812982916,-165.82530689215,0.564318544452849,0.3111387678904792,0.9433962264150942,0.8006405124099278,0.6850585022385004,4225.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108894580,1400.0,112.0,3,2,flat,43.4638088,-3.8057986,4.0,1,1,0,0,1.629,0.102,0.018,7.244227515603351,4.718498871295094,12.5,13.922324389785988,0.026785714285714284,0.017857142857142856,5,0.044642857142857144,224.0,560.0,4,0,1889.1026754029576,14.48410298376196,-165.4145026817077,0.30544580089975104,0.3803727653100038,0.9074410163339383,0.9823182711198428,0.7567106842545949,12544.0,4,9,25,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
