precio,superficie_construida_m2,numero_dormitorios,numero_banos,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,latitud,longitud,provincia,distrito,tipologia,subtipologia,precio_m2_raw,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,es_exterior_piso,tiene_ascensor_piso,planta_num,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,interaccion_superficie_banos,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,municipio_Ampuero,municipio_Barcena de Cicero,municipio_Camargo,municipio_Castro-Urdiales,municipio_Colindres,municipio_Cudon,municipio_El Astillero,municipio_Guarnizo,municipio_Laredo,municipio_Liendo,municipio_Limpias,municipio_Marina de Cudeyo,municipio_Miengo,municipio_Mogro,municipio_Noja,municipio_Ortuella,municipio_Piélagos,municipio_Polanco,municipio_Ribamontan al Mar,municipio_Ribamontan al Monte,municipio_Santa Cruz de Bezana,municipio_Santander,municipio_Santillana del Mar,municipio_Santoña,municipio_Santurtzi,municipio_Suances,municipio_Torrelavega,municipio_Villaescusa,municipio_Viveda,municipio_Voto,municipio_otro
230000.0,67.0,3,1,,1,0,0,0,43.4611341,-3.8270039,Cantabria,General Dávila,flat,,3433.0,2.196,0.155,0.107,1,0,0,12.345834587905332,4.204692619390966,3432.8358208955224,3257.5921884290465,0.04477611940298507,0.014925373134328358,67.0,0,1888.870177258183,14.645958850615209,-166.32592969912298,0.46147647234615535,0.694011448816744,4489.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
128000.0,70.0,2,1,3.0,1,0,0,0,43.3977961,-3.8244517,Cantabria,,flat,,1829.0,2.87,0.375,0.136,1,0,3,11.759785542901755,4.248495242049359,1828.5714285714287,1765.5785737388258,0.02857142857142857,0.014285714285714285,70.0,3,1883.3687063371754,14.62643080563289,-165.97277507089836,0.1947113025006206,0.62198411674337,4900.0,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434900.0,102.0,2,1,2.0,1,1,0,0,43.4601058,-3.8222034,Cantabria,Numancia - San Fernando,flat,,4264.0,2.458,0.087,0.149,1,1,2,12.98287139858573,4.624972813284271,4263.725490196079,3257.5921884290465,0.0196078431372549,0.00980392156862745,102.0,0,1888.7807961471938,14.609238830971558,-166.1133641531197,0.22416087794249517,0.6931565734432802,10404.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
349000.0,91.0,3,2,7.0,1,1,0,0,43.4600753,-3.8249967,Cantabria,Cuatro Caminos,flat,,3835.0,2.365,0.08,0.177,1,1,7,12.762827201184564,4.51085950651685,3835.164835164835,3257.5921884290465,0.03296703296703297,0.02197802197802198,182.0,0,1888.7781450816701,14.630599755010888,-166.2346446042515,0.36180086236637415,0.6909068060605094,8281.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
175000.0,48.0,1,1,4.0,1,0,0,0,43.4601666,-3.815375,Cantabria,Numancia - San Fernando,flat,,3646.0,2.415,0.158,0.106,1,0,4,12.072541252905651,3.871201010907891,3645.8333333333335,3257.5921884290465,0.020833333333333332,0.020833333333333332,48.0,4,1888.7860808997557,14.557086390624999,-165.816833141475,0.530851224621832,0.6868475863504625,2304.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
799000.0,216.0,3,2,,0,0,1,0,43.3843168,-3.8070267,Cantabria,,chalet,independantHouse,3699.0,4.141,1.298,0.944,0,0,0,13.591116224748411,5.375278407684165,3699.074074074074,1608.4752126334008,0.013888888888888888,0.009259259259259259,432.0,0,1882.1989442027623,14.493452294512892,-165.16525241885856,2.0522980396891746,0.3813596625377982,46656.0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
473000.0,142.0,4,2,1.0,1,1,1,0,43.4554395,-3.8350064,Cantabria,Alisal - Cazoña - San Román,flat,,3331.0,2.653,0.617,0.046,1,1,1,13.06685066747407,4.955827057601261,3330.9859154929577,3257.5921884290465,0.028169014084507043,0.014084507042253521,284.0,0,1888.37522213816,14.707274088040961,-166.6518885973128,1.3193088751026736,0.6160665797056297,20164.0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
179900.0,63.0,2,1,3.0,1,0,0,0,43.4574387,-3.8226016,Cantabria,Cuatro Caminos,flat,,2856.0,2.711,0.233,0.11,1,0,3,12.100156419938624,4.143134726391533,2855.5555555555557,3257.5921884290465,0.031746031746031744,0.015873015873015872,63.0,3,1888.5489783642574,14.61228299232256,-166.12047470652192,0.520475599972342,0.6604666849313362,3969.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
672000.0,125.0,4,2,2.0,1,1,1,0,43.4617597,-3.8195224,Cantabria,Numancia - San Fernando,flat,,5376.0,2.413,0.118,0.145,1,1,2,13.418013619505286,4.8283137373023015,5376.0,3257.5921884290465,0.032,0.016,250.0,0,1888.9245562205442,14.588751364101759,-166.00316471756727,0.15664590229434924,0.6869380637550186,15625.0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
749000.0,391.0,5,3,,0,0,1,0,43.4389408,-3.9181424,Cantabria,Mompia,chalet,independantHouse,1916.0,3.582,0.725,0.491,0,0,0,13.526494262499357,5.968707559985366,1915.601023017903,2479.3907313148643,0.01278772378516624,0.0076726342710997444,1173.0,0,1886.9415778259045,15.351839866677759,-170.1999557595699,2.1783456499823446,0.4895487547297674,152881.0,9,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330000.0,83.0,2,2,1.0,1,1,1,0,43.382014,-3.225833,Cantabria,Centro,flat,,3976.0,0.534,0.294,0.238,1,1,1,12.706847933442663,4.418840607796598,3975.9036144578313,2637.4429694264572,0.024096385542168676,0.024096385542168676,166.0,0,1881.9991386961958,10.405998543889002,-139.943132367662,1.5343947972308059,0.7441474840321017,6889.0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000.0,311.0,5,3,,0,0,1,0,43.3999793,-3.264662,Cantabria,Oriñón-Allendagua,chalet,terracedHouse,1415.0,2.492,3.952,3.817,0,0,0,12.994530005894443,5.739792912179234,1414.790996784566,2637.4429694264572,0.01607717041800643,0.00964630225080386,933.0,0,1883.5582032404284,10.658017974244,-141.6862632214966,5.103299799435223,0.2319685146099346,96721.0,9,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307000.0,116.0,3,2,1.0,1,1,1,0,43.3521184,-3.226508,Cantabria,Samano,flat,,2647.0,2.722,0.744,1.614,1,1,1,12.634603026569335,4.7535901911063645,2646.551724137931,2637.4429694264572,0.02586206896551724,0.017241379310344827,232.0,0,1879.4061697676186,10.410353874063999,-139.8759568345472,2.100239673506206,0.4082075741795184,13456.0,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299000.0,77.0,2,2,2.0,1,1,0,0,43.3853879,-3.220789,Cantabria,Centro,flat,,3883.0,0.193,0.173,0.158,1,1,2,12.608198852372823,4.343805421853684,3883.116883116883,2637.4429694264572,0.025974025974025976,0.025974025974025976,154.0,0,1882.2918832334663,10.373481782520999,-139.7351801090531,1.7645303805253794,0.8514319148989661,5929.0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586990.0,165.0,3,4,5.0,1,1,1,0,43.3861003,-3.2243885,Cantabria,Playa Ostende,flat,duplex,3558.0,0.145,0.366,0.327,1,1,5,13.282763062889996,5.105945473900581,3557.5151515151515,2637.4429694264572,0.01818181818181818,0.024242424242424242,660.0,0,1882.3536992416603,10.39668119893225,-139.89364286716656,1.910742260449183,0.7863354565738274,27225.0,16,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219000.0,60.0,2,2,2.0,1,0,1,0,43.3603353,-3.2023454,Cantabria,Mioño-Santullán,flat,,3650.0,0.751,1.224,0.804,1,0,2,12.296827008798637,4.0943445622221,3650.0,2637.4429694264572,0.03333333333333333,0.03333333333333333,120.0,2,1880.1186773284264,10.255016060901161,-138.85477029041263,1.5897276992314395,0.525022080041301,3600.0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399000.0,110.0,3,2,2.0,1,1,1,0,43.3688838,-3.2002157,Cantabria,Cotolino,flat,,3627.0,0.417,0.544,0.156,1,1,2,12.896716695872,4.700480365792417,3627.2727272727275,2637.4429694264572,0.02727272727272727,0.01818181818181818,220.0,0,1880.8600820579024,10.241380526526491,-138.78978282823567,1.3726902605000697,0.7394788663143825,12100.0,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000.0,112.0,3,2,,1,1,1,0,43.3890317,-3.2333249,Cantabria,Playa Ostende,flat,,3125.0,0.649,1.145,1.027,1,1,0,12.765688433465597,4.718498871295094,3125.0,2637.4429694264572,0.026785714285714284,0.017857142857142856,224.0,0,1882.6080718636047,10.45438990896001,-140.2908365824993,2.511762199681949,0.5219895052216325,12544.0,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000.0,212.0,3,3,,0,0,1,0,43.3414812,-3.1729498,Cantabria,Baltezana-Ontón,chalet,semidetachedHouse,1698.0,2.805,4.245,3.9,0,0,0,12.793859310432293,5.356586274672012,1698.1132075471698,2637.4429694264572,0.014150943396226415,0.014150943396226415,636.0,0,1878.4839926099532,10.06761043332004,-137.52034410524377,4.7590345162727,0.2191838304377569,44944.0,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875000.0,187.0,5,2,1.0,1,1,0,0,43.3836635,-3.2186482,Cantabria,Centro,flat,,4679.0,0.209,0.111,0.036,1,1,1,13.681979165339751,5.231108616854587,4679.144385026738,2637.4429694264572,0.026737967914438502,0.0106951871657754,374.0,0,1882.142258681232,10.35969623536324,-139.6367504336807,1.5528800594242924,0.8974902778799296,34969.0,4,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399000.0,97.0,3,2,3.0,1,1,1,0,43.3726512,-3.2002418,Cantabria,Cotolino,flat,,4113.0,0.254,0.525,0.363,1,1,3,12.896716695872,4.574710978503383,4113.40206185567,2637.4429694264572,0.030927835051546393,0.020618556701030927,194.0,0,1881.1868721168614,10.241547578467241,-138.80297134706018,1.405023038170397,0.728953862040358,9409.0,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284500.0,99.0,3,2,1.0,1,1,0,0,43.3806209,-3.2287583,Cantabria,Centro,flat,,2874.0,0.727,0.496,0.521,1,1,1,12.558488532548523,4.59511985013459,2873.7373737373737,2637.4429694264572,0.030303030303030304,0.020202020202020204,198.0,0,1881.8782696695166,10.42488015981889,-140.06553979002845,1.5307045982839247,0.6349833964613341,9801.0,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000.0,212.0,3,3,,0,0,1,0,43.3401219,-3.1728002,Cantabria,Baltezana-Ontón,chalet,terracedHouse,1698.0,2.945,4.37,4.001,0,0,0,12.793859310432293,5.356586274672012,1698.1132075471698,2637.4429694264572,0.014150943396226415,0.014150943396226415,636.0,0,1878.3661663068597,10.06666110912004,-137.5095474323444,4.869090157159231,0.21322172395961717,44944.0,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000.0,212.0,3,3,,0,0,1,0,43.3527314,-3.1738569,Cantabria,Baltezana-Ontón,chalet,semidetachedHouse,1698.0,1.747,3.315,2.941,0,0,0,12.793859310432293,5.356586274672012,1698.1132075471698,2637.4429694264572,0.014150943396226415,0.014150943396226415,636.0,0,1879.4593198405462,10.07336762167761,-137.5953656877367,3.9787500784012675,0.28317530209709196,44944.0,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190000.0,71.0,2,1,3.0,1,0,0,0,43.3813382,-3.2184934,Cantabria,Centro,flat,,2676.0,0.104,0.087,0.23,1,0,3,12.154779351142622,4.2626798770413155,2676.056338028169,2637.4429694264572,0.028169014084507043,0.014084507042253521,71.0,3,1881.9405040227794,10.358699765843559,-139.62255067986789,1.2941499670983985,0.8795894776675057,5041.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000.0,70.0,2,1,4.0,1,1,1,0,43.3640713,-3.2162642,Cantabria,Brazomar,flat,penthouse,3714.0,1.183,0.502,0.41,1,1,4,12.468436909997665,4.248495242049359,3714.285714285714,2637.4429694264572,0.02857142857142857,0.014285714285714285,70.0,0,1880.4426797114836,10.34435540420164,-139.47031008843746,0.6344743974024308,0.6110280077962549,4900.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495000.0,286.0,6,3,,0,0,1,0,43.3632449,-3.2154083,Cantabria,Cotolino,chalet,semidetachedHouse,1731.0,1.256,0.612,0.305,0,0,0,13.112313041550827,5.655991810819852,1730.7692307692307,2637.4429694264572,0.02097902097902098,0.01048951048951049,858.0,0,1880.371008257376,10.33885053570889,-139.43053756639267,0.7359494650506252,0.6099644435975584,81796.0,9,36,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178000.0,67.0,3,1,4.0,1,0,0,0,43.3838716,-3.2187427,Cantabria,Centro,flat,,2657.0,0.186,0.087,0.031,1,0,4,12.089538829274224,4.204692619390966,2656.716417910448,2637.4429694264572,0.04477611940298507,0.014925373134328358,67.0,4,1882.1603150052865,10.36030456880329,-139.64152001023731,1.576553507728044,0.9110218755431102,4489.0,1,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178000.0,67.0,3,1,4.0,1,0,0,0,43.3867113,-3.2173957,Cantabria,Centro,flat,,2657.0,0.155,0.259,0.299,1,0,4,12.089538829274224,4.204692619390966,2656.716417910448,2637.4429694264572,0.04477611940298507,0.014925373134328358,67.0,4,1882.4067174295478,10.35163509037849,-139.59221837376143,1.8871930092329956,0.8099683273535464,4489.0,1,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000.0,200.0,3,3,,0,0,1,0,43.3425691,-3.1694574,Cantabria,Baltezana-Ontón,chalet,semidetachedHouse,1800.0,2.848,4.341,3.959,0,0,0,12.793859310432293,5.298317366548036,1800.0,2637.4429694264572,0.015,0.015,600.0,0,1878.5782961882746,10.045460210414761,-137.37242636900635,4.899049697036325,0.21625322490186327,40000.0,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390000.0,240.0,4,2,,0,0,1,0,43.3398905,-3.1697593,Cantabria,Baltezana-Ontón,chalet,independantHouse,1625.0,3.086,4.546,3.835,0,0,0,12.873902018105829,5.480638923341991,1625.0,2637.4429694264572,0.016666666666666666,0.008333333333333333,480.0,0,1878.3461085519905,10.04737401993649,-137.37702097335665,5.069728519756919,0.2106244987695236,57600.0,4,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448000.0,130.0,3,2,,1,1,1,0,43.3885718,-3.2297877,Cantabria,Playa Ostende,flat,,3446.0,0.37,0.878,0.784,1,1,0,13.012548511397123,4.867534450455582,3446.153846153846,2637.4429694264572,0.023076923076923078,0.015384615384615385,260.0,0,1882.5681628437553,10.431528587071291,-140.13587552020687,2.329550156587932,0.607648829014496,16900.0,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000.0,65.0,2,1,4.0,1,1,1,0,43.3647932,-3.2165718,Cantabria,Brazomar,flat,penthouse,4000.0,1.113,0.418,0.477,1,1,4,12.468436909997665,4.174387269895637,4000.0,2637.4429694264572,0.03076923076923077,0.015384615384615385,65.0,0,1880.5052892787664,10.346334144555241,-139.48597091995177,0.5521156990443219,0.6185091516223169,4225.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000.0,185.0,5,3,1.0,1,0,0,0,43.3592859,-3.2025692,Cantabria,Mioño-Santullán,flat,duplex,2054.0,0.83,1.333,0.823,1,0,1,12.847926531702567,5.220355825078325,2054.054054054054,2637.4429694264572,0.02702702702702703,0.016216216216216217,555.0,1,1880.027673757939,10.25644948078864,-138.8611135573343,1.6558802824366392,0.507875700469094,34225.0,9,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000.0,185.0,5,3,1.0,1,0,0,0,43.3608664,-3.2032862,Cantabria,Mioño-Santullán,flat,,2054.0,0.792,1.148,0.717,1,0,1,12.847926531702567,5.220355825078325,2054.054054054054,2637.4429694264572,0.02702702702702703,0.016216216216216217,555.0,1,1880.164734958649,10.26104247911044,-138.89726495916366,1.4936057059456906,0.5353320816037755,34225.0,9,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000.0,263.0,4,4,,0,0,1,0,43.3490184,-3.2128665,Cantabria,Mioño-Santullán,chalet,terracedHouse,1806.0,2.219,1.772,1.454,0,0,0,13.071070083016778,5.572154032177765,1806.083650190114,2637.4429694264572,0.015209125475285171,0.015209125475285171,1052.0,0,1879.1373962435384,10.32251114682225,-139.2746090252436,2.330124202724563,0.35963460210994147,69169.0,16,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335000.0,67.0,2,1,,1,1,0,0,43.3904341,-3.2239552,Cantabria,Playa Ostende,flat,,5000.0,0.432,0.763,0.765,1,1,0,12.721885810807205,4.204692619390966,5000.0,2637.4429694264572,0.029850746268656716,0.014925373134328358,67.0,0,1882.7297713864427,10.39388713160704,-139.8888156469523,2.3657381228076715,0.6107037449273449,4489.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495000.0,251.0,5,5,,0,0,1,0,43.3638166,-3.2246012,Cantabria,Samano,chalet,terracedHouse,1972.0,1.534,0.725,0.87,0,0,0,13.112313041550827,5.5254529391317835,1972.1115537848605,2637.4429694264572,0.0199203187250996,0.0199203187250996,1255.0,0,1880.4205901184355,10.39805289904144,-139.8310150449399,0.8921870818911087,0.5030341648447935,63001.0,25,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112000.0,56.0,1,1,4.0,1,0,0,0,43.3842115,-3.2179739,Cantabria,Centro,flat,penthouse,2000.0,0.151,0.087,0.046,1,0,4,11.626254150277232,4.02535169073515,2000.0,2637.4429694264572,0.017857142857142856,0.017857142857142856,56.0,4,1882.189807476732,10.35535602108121,-139.60926027907985,1.61048392318218,0.9149319588971979,3136.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498000.0,120.0,4,2,4.0,1,1,1,0,43.3723968,-3.2076686,Cantabria,Cotolino,flat,,4150.0,0.178,0.194,0.168,1,1,4,13.11835535600679,4.787491742782046,4150.0,2637.4429694264572,0.03333333333333333,0.016666666666666666,240.0,0,1881.16480417665,10.289137847425959,-139.12427532210046,0.8218468732632729,0.8475272520733563,14400.0,4,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115000.0,110.0,3,0,,0,0,0,0,43.3588371,-3.2328217,Cantabria,Samano,countryHouse,casaDePueblo,1045.0,2.391,0.176,1.722,0,0,0,11.652687407345386,4.700480365792417,1045.4545454545455,2637.4429694264572,0.02727272727272727,0.0,0.0,0,1879.9887546643365,10.45113614399089,-140.17138946364508,1.7531324975170959,0.504205108294521,12100.0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279000.0,73.0,2,1,,1,1,1,0,43.3901016,-3.2265864,Cantabria,Playa Ostende,flat,,3822.0,0.37,0.825,0.804,1,1,0,12.538967060803504,4.290459441148391,3821.917808219178,2637.4429694264572,0.0273972602739726,0.0136986301369863,73.0,0,1882.7009168583227,10.41085979666496,-140.00191171717825,2.3888972823502295,0.6107319792780515,5329.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375000.0,100.0,3,2,3.0,1,1,1,0,43.3747707,-3.2169906,Cantabria,Brazomar,flat,duplex,3750.0,0.385,0.433,0.479,1,1,3,12.834681304952548,4.605170185988092,3750.0,2637.4429694264572,0.03,0.02,200.0,0,1881.3707332775784,10.349028520488359,-139.5362296190554,0.559521187172871,0.6986636296116244,10000.0,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385000.0,100.0,3,2,6.0,1,1,1,0,43.3842283,-3.2262083,Cantabria,Centro,flat,penthouse,3850.0,0.289,0.416,0.25,1,1,6,12.86099861326992,4.605170185988092,3850.0,2637.4429694264572,0.03,0.02,200.0,0,1882.1912651865207,10.408419994988892,-139.96655743055487,1.7693225150315233,0.7606699597784529,10000.0,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410000.0,95.0,3,2,6.0,1,1,1,0,43.3843444,-3.2260792,Cantabria,Playa Ostende,flat,,4316.0,0.275,0.407,0.247,1,1,6,12.92391243868049,4.553876891600541,4315.789473684211,2637.4429694264572,0.031578947368421054,0.021052631578947368,190.0,0,1882.2013390178117,10.40758700467264,-139.9613310744765,1.7768244832042999,0.7656567995305461,9025.0,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750000.0,314.0,5,5,,0,0,1,0,43.368832,-3.2134374,Cantabria,Cotolino,chalet,terracedHouse,2389.0,0.616,0.364,0.331,0,0,0,13.527828485512494,5.749392985908253,2388.5350318471337,2637.4429694264572,0.01592356687898089,0.01592356687898089,1570.0,0,1880.8555890442237,10.32617992371876,-139.3630267431168,0.317151903155134,0.7010881706672399,98596.0,25,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575000.0,232.0,5,2,,0,0,1,0,43.3674486,-3.212654,Cantabria,Cotolino,chalet,independantHouse,2478.0,0.759,0.458,0.453,0,0,0,13.262125319779487,5.44673737166631,2478.448275862069,2637.4429694264572,0.021551724137931036,0.008620689655172414,464.0,0,1880.7355980736422,10.321145723716,-139.3246072145844,0.4443059962952136,0.6475357114103519,53824.0,4,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000.0,60.0,1,1,3.0,1,1,1,0,43.3731972,-3.2018205,Cantabria,Cotolino,flat,,4667.0,0.114,0.44,0.4,1,1,3,12.542544882151388,4.0943445622221,4666.666666666667,2637.4429694264572,0.016666666666666666,0.016666666666666666,60.0,0,1881.2342353500878,10.25165451422025,-138.8731919455026,1.2978499755525292,0.7687987423175934,3600.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575000.0,232.0,5,2,,0,0,0,0,43.3685336,-3.2144023,Cantabria,Cotolino,chalet,independantHouse,2478.0,0.664,0.306,0.27,0,0,0,13.262125319779487,5.44673737166631,2478.448275862069,2637.4429694264572,0.021551724137931036,0.008620689655172414,464.0,0,1880.8297066143289,10.33238214624529,-139.4039141514673,0.25995103731572367,0.7180199657793983,53824.0,4,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349000.0,220.0,3,3,,0,0,1,0,43.3525535,-3.1713658,Cantabria,Baltezana-Ontón,chalet,independantHouse,1586.0,1.909,3.488,3.11,0,0,0,12.762827201184564,5.393627546352362,1586.3636363636363,2637.4429694264572,0.013636363636363636,0.013636363636363636,660.0,0,1879.4438949703622,10.057561037409638,-137.4868055125703,4.166075149901752,0.26996204808109386,48400.0,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450000.0,212.0,4,3,,0,0,1,0,43.3688483,-3.1990867,Cantabria,Cotolino,chalet,terracedHouse,2123.0,0.332,0.629,0.24,0,0,0,13.017002861746503,5.356586274672012,2122.6415094339623,2637.4429694264572,0.018867924528301886,0.014150943396226415,636.0,0,1880.8570028684132,10.23415571411689,-138.7407057908476,1.4640063099934455,0.7236919685681048,44944.0,9,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000.0,270.0,4,4,,0,0,1,0,43.3580443,-3.2015713,Cantabria,Mioño-Santullán,chalet,terracedHouse,1185.0,0.863,1.486,0.955,0,0,0,12.676076274775909,5.598421958998375,1185.1851851851852,2637.4429694264572,0.014814814814814815,0.014814814814814815,1080.0,0,1879.9200055207627,10.25005878898369,-138.8138702550086,1.8107391478142967,0.4835100729197756,72900.0,16,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
