precio,superficie_construida_m2,numero_dormitorios,numero_banos,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,latitud,longitud,provincia,distrito,tipologia,subtipologia,precio_m2_raw,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,es_exterior_piso,tiene_ascensor_piso,planta_num,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,interaccion_superficie_banos,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,municipio_Camargo,municipio_Castro-Urdiales,municipio_El Astillero,municipio_Piélagos,municipio_Santander,municipio_Torrelavega,municipio_otro
1100.0,73.0,2,1,,1,1,1,0,43.453737,-3.7414523,Cantabria,Somo,flat,,15.0,0.997,0.11,0.844,1,1,0,7.003065458786462,4.290459441148391,15.068493150684931,12.676919014645561,0.0273972602739726,0.0136986301369863,73.0,0,1888.2272592651686,13.998465313175291,-162.5800842422451,0.22108512992361945,0.6479837922772389,5329.0,1,4,1,0,0,0,0,0,0,0,1
590.0,51.0,1,1,1.0,1,1,1,0,43.3833522,-3.7402463,Cantabria,,flat,,12.0,7.073,0.047,0.539,1,1,1,6.380122536899766,3.9318256327243257,11.568627450980392,9.466794543904518,0.0196078431372549,0.0196078431372549,51.0,0,1882.1152481092447,13.98944238466369,-162.26442254764686,0.2690341712454168,0.5762507021051829,2601.0,1,1,1,0,0,0,0,0,0,0,1
500.0,45.0,1,1,,1,0,0,0,43.4171832,-3.5753915,Cantabria,,flat,,11.0,8.319,0.146,2.727,1,0,0,6.214608098422191,3.8066624897703196,11.11111111111111,10.722222222222221,0.022222222222222223,0.022222222222222223,45.0,0,1885.051797022362,12.78342437827225,-155.2334277672228,0.12299993178302503,0.4160734385369806,2025.0,1,1,1,0,0,0,0,0,0,0,1
700.0,87.0,2,2,,1,1,1,0,43.4217586,-3.5063204,Cantabria,,flat,,8.0,4.221,1.317,1.749,1,1,0,6.551080335043405,4.465908118654584,8.045977011494253,8.808847937704561,0.022988505747126436,0.022988505747126436,174.0,0,1885.4491199166737,12.29428274745616,-152.25059798305543,0.5071775116787044,0.32896513620111784,7569.0,4,4,1,0,0,0,0,0,0,0,1
850.0,74.0,2,2,1.0,1,1,1,0,43.3814877,-3.2269408,Cantabria,Centro,flat,,11.0,0.599,0.358,0.345,1,1,1,6.745236349484363,4.30406509320417,11.486486486486486,12.055894042133072,0.02702702702702703,0.02702702702702703,148.0,0,1881.9534750652513,10.41314692670464,-139.98949262382817,0.7076300597641896,0.7017541060406497,5476.0,4,4,1,0,0,1,0,0,0,0,0
900.0,91.0,2,1,,1,1,0,0,43.3996138,-3.446639,Cantabria,,flat,,10.0,2.387,0.284,0.689,1,1,0,6.802394763324311,4.51085950651685,9.89010989010989,10.293040293040294,0.02197802197802198,0.01098901098901099,91.0,0,1883.5264779891502,11.879320396320999,-149.58280150801818,0.3621830884490138,0.5553763472190297,8281.0,1,4,1,0,0,0,0,0,0,0,1
1000.0,90.0,3,2,4.0,1,1,1,0,43.381169,-3.2282625,Cantabria,Centro,flat,,11.0,0.656,0.458,0.455,1,1,4,6.907755278982137,4.499809670330265,11.11111111111111,12.055894042133072,0.03333333333333333,0.022222222222222223,180.0,0,1881.925823806561,10.42167876890625,-140.0458010888625,0.7607186327034177,0.6590070046362136,8100.0,4,9,1,0,0,1,0,0,0,0,0
700.0,60.0,2,2,,1,0,1,0,43.3602534,-3.4225017,Cantabria,,flat,,12.0,6.968,1.961,0.128,1,0,0,6.551080335043405,4.0943445622221,11.666666666666666,9.243056521537534,0.03333333333333333,0.03333333333333333,120.0,0,1880.1115749122114,11.713517886502892,-148.4005409739308,0.7935544440591388,0.4499168575687416,3600.0,4,4,1,0,0,0,0,0,0,0,1
590.0,55.0,1,1,2.0,1,1,0,0,43.3569335,-3.4937399,Cantabria,,flat,,11.0,7.749,0.341,1.627,1,1,2,6.380122536899766,4.007333185232471,10.727272727272727,9.177288262587718,0.01818181818181818,0.01818181818181818,55.0,0,1879.823682523422,12.20621848885201,-151.47784851059663,0.0885437127036317,0.41355776153485097,3025.0,1,1,1,0,0,0,0,0,0,0,1
650.0,75.0,3,1,3.0,1,1,0,0,43.4474416,-3.4574387,Cantabria,,flat,,9.0,0.927,0.502,0.071,1,1,3,6.476972362889683,4.31748811353631,8.666666666666666,9.310197571851706,0.04,0.013333333333333334,75.0,0,1887.6801815854103,11.953882364257689,-150.21686600382992,0.493230136750198,0.7061423790236466,5625.0,1,9,1,0,0,0,0,0,0,0,1
790.0,90.0,3,2,1.0,1,0,1,0,43.3554295,-3.4950492,Cantabria,,flat,,9.0,7.945,0.147,1.431,1,0,1,6.6720329454610665,4.499809670330265,8.777777777777779,9.177288262587718,0.03333333333333333,0.022222222222222223,180.0,1,1879.6932671294703,12.21536891042064,-151.5293591896314,0.16081106521252678,0.4649957441792003,8100.0,4,9,1,0,0,0,0,0,0,0,1
600.0,70.0,2,2,2.0,1,0,0,0,43.3450746,-3.4106473,Cantabria,,flat,,9.0,7.195,0.532,0.36,1,0,2,6.396929655216146,4.248495242049359,8.571428571428571,9.43956043956044,0.02857142857142857,0.02857142857142857,140.0,2,1878.7954920795648,11.63251500499729,-147.83476165278856,0.09813529510660024,0.5033537524629007,4900.0,4,4,1,0,0,0,0,0,0,0,1
700.0,60.0,2,2,,1,0,1,0,43.36234,-3.423537,Cantabria,,flat,,12.0,6.808,2.206,0.211,1,0,0,6.551080335043405,4.0943445622221,11.666666666666666,9.243056521537534,0.03333333333333333,0.03333333333333333,120.0,0,1880.2925302756003,11.720605590369,-148.45257539658002,0.6325682347775463,0.42191758703757093,3600.0,4,4,1,0,0,0,0,0,0,0,1
850.0,70.0,2,2,4.0,1,1,1,0,43.3722341,-3.202225,Cantabria,Cotolino,flat,,12.0,0.154,0.359,0.294,1,1,4,6.745236349484363,4.248495242049359,12.142857142857142,12.055894042133072,0.02857142857142857,0.02857142857142857,140.0,0,1881.150690825203,10.254244950624999,-138.8876523408725,1.6016787794225267,0.7917279421618812,4900.0,4,4,1,0,0,1,0,0,0,0,0
895.0,65.0,2,1,2.0,1,0,0,0,43.3319038,-3.0356881,Vizcaya,Mamariga,flat,,14.0,1.589,0.099,0.126,1,0,2,6.796823718274855,4.174387269895637,13.76923076923077,15.60707502374169,0.03076923076923077,0.015384615384615385,65.0,2,1877.6538869324543,9.215402240481609,-131.54214471600477,0.46938221697046,0.7280890305662533,4225.0,1,4,1,0,0,0,0,0,0,0,1
650.0,40.0,1,1,3.0,1,0,0,0,43.3591296,-3.2037641,Cantabria,Mioño-Santullán,flat,,16.0,0.919,1.331,0.742,1,0,3,6.476972362889683,3.6888794541139363,16.25,12.055894042133072,0.025,0.025,40.0,3,1880.0141196695963,10.264104408448809,-138.91242281972737,2.4095829622726153,0.5080526613041215,1600.0,1,1,1,0,0,1,0,0,0,0,0
900.0,80.0,2,2,3.0,1,1,1,0,43.3714791,-3.1993552,Cantabria,Cotolino,flat,,11.0,0.379,0.565,0.291,1,1,3,6.802394763324311,4.382026634673881,11.25,12.055894042133072,0.025,0.025,160.0,0,1881.085199321737,10.235873695767038,-138.7607671902763,1.8483015915308996,0.7129113786638072,6400.0,4,4,1,0,0,1,0,0,0,0,0
1150.0,81.0,2,2,1.0,1,1,0,0,43.3274052,-3.0323772,Vizcaya,La Txitxarra - Murrieta - Parke Santurtzi,flat,,14.0,1.229,0.03,0.185,1,1,1,7.047517221357296,4.394449154672439,14.197530864197532,15.60707502374169,0.024691358024691357,0.024691358024691357,162.0,0,1877.2640413649872,9.19531148307984,-131.38503566364145,0.17507939302838774,0.754462438781331,6561.0,4,4,1,0,0,0,0,0,0,0,1
1100.0,100.0,3,2,2.0,1,1,1,0,43.3728762,-3.2139638,Cantabria,Brazomar,flat,,11.0,0.21,0.34,0.375,1,1,2,7.003065458786462,4.605170185988092,11.0,12.055894042133072,0.03,0.02,200.0,0,1881.2063898605265,10.32956330771044,-139.39885400868155,0.7180293785402004,0.7666625549936269,10000.0,4,9,1,0,0,1,0,0,0,0,0
950.0,80.0,3,2,1.0,1,1,1,0,43.3671411,-3.2169984,Cantabria,Brazomar,flat,,12.0,0.883,0.167,0.278,1,1,1,6.856461984594587,4.382026634673881,11.875,12.055894042133072,0.0375,0.025,160.0,0,1880.708927187309,10.34907870560256,-139.51202353127422,1.1220840231719753,0.7234793627195496,6400.0,4,9,1,0,0,1,0,0,0,0,0
1500.0,130.0,3,2,,1,0,0,0,43.3190329,-3.0714916,Vizcaya,,flat,,12.0,3.954,0.336,0.364,1,0,0,7.313220387090301,4.867534450455582,11.538461538461538,11.538461538461538,0.023076923076923078,0.015384615384615385,260.0,0,1876.5386113912828,9.43406064887056,-133.05404567247365,0.0,0.5611659697025632,16900.0,4,9,1,0,0,0,0,0,0,0,1
1200.0,75.0,3,1,5.0,1,1,0,0,43.3244604,-3.0333223,Vizcaya,Kabiezes,flat,,16.0,1.337,0.131,0.106,1,1,5,7.090076835776092,4.31748811353631,16.0,15.60707502374169,0.04,0.013333333333333334,75.0,0,1877.008868951168,9.201044175677291,-131.41705186678692,0.38028481666828234,0.7387438152686326,5625.0,1,9,1,0,0,0,0,0,0,0,1
870.0,65.0,2,2,2.0,1,1,0,0,43.4613165,-3.8143675,Cantabria,Numancia - San Fernando,flat,,13.0,2.322,0.067,0.212,1,1,2,6.768493211648629,4.174387269895637,13.384615384615385,12.248973929818641,0.03076923076923077,0.03076923076923077,130.0,0,1888.8860319131725,14.549399425056249,-165.77743316481374,0.3271971539164638,0.6877710369521283,4225.0,4,4,1,0,0,0,0,0,1,0,0
1000.0,110.0,3,1,2.0,1,1,0,0,43.4580336,-3.811422,Cantabria,Castilla - Hermida,flat,,9.0,2.144,0.166,0.088,1,1,2,6.907755278982137,4.700480365792417,9.090909090909092,12.248973929818641,0.02727272727272727,0.00909090909090909,110.0,0,1888.600684378729,14.526937662083999,-165.6369053397792,0.6107212701196908,0.6982722459747563,12100.0,1,9,1,0,0,0,0,0,1,0,0
950.0,60.0,1,1,2.0,1,1,0,0,43.462992,-3.7874345,Cantabria,Puerto Chico,flat,,16.0,0.145,0.25,0.156,1,1,2,6.856461984594587,4.0943445622221,15.833333333333334,12.248973929818641,0.016666666666666666,0.016666666666666666,60.0,0,1889.031673592064,14.34466009179025,-164.613235374024,1.9580554244869939,0.8461381161763447,3600.0,1,1,1,0,0,0,0,0,1,0,0
1200.0,82.0,3,1,7.0,1,1,0,0,43.4583974,-3.819196,Cantabria,Numancia - San Fernando,flat,,15.0,2.743,0.092,0.145,1,1,7,7.090076835776092,4.406719247264253,14.634146341463415,12.248973929818641,0.036585365853658534,0.012195121951219513,82.0,0,1888.632304576327,14.586258086415999,-165.9761375164904,0.8320483399830227,0.6854262455110384,6724.0,1,9,1,0,0,0,0,0,1,0,0
1600.0,120.0,3,2,4.0,1,1,1,0,43.4741727,-3.809146,Cantabria,Valdenoja,flat,,13.0,1.809,0.068,0.433,1,1,4,7.3777589082278725,4.787491742782046,13.333333333333334,12.248973929818641,0.025,0.016666666666666666,240.0,0,1890.003691949425,14.509593249316001,-165.5994710435142,1.2018246782271143,0.6633882900771413,14400.0,4,9,1,0,0,0,0,0,1,0,0
650.0,40.0,1,1,,1,0,0,0,43.4691493,-3.7965112,Cantabria,Los Castros,flat,,16.0,1.128,0.229,0.318,1,0,0,6.476972362889683,3.6888794541139363,16.25,12.248973929818641,0.025,0.025,40.0,0,1889.5669408656904,14.41349729172544,-165.03111217192216,1.375125407382499,0.6807732678595096,1600.0,1,1,1,0,0,0,0,0,1,0,0
800.0,90.0,2,2,1.0,1,1,0,0,43.4646949,-3.8121858,Cantabria,Centro - Ayuntamiento,flat,,9.0,2.151,0.018,0.108,1,1,1,6.684611727667927,4.499809670330265,8.88888888888889,12.248973929818641,0.022222222222222223,0.022222222222222223,180.0,0,1889.1797027500859,14.53276057372164,-165.6954926991124,0.13647788762095067,0.7340683051077014,8100.0,4,4,1,0,0,0,0,0,1,0,0
800.0,65.0,1,1,,1,0,0,0,43.461303,-3.8121621,Cantabria,Centro - Ayuntamiento,flat,,12.0,2.145,0.09,0.286,1,0,0,6.684611727667927,4.174387269895637,12.307692307692308,12.248973929818641,0.015384615384615385,0.015384615384615385,65.0,0,1888.884858457809,14.532579876676412,-165.68153211321632,0.24980087064028192,0.6710003977265927,4225.0,1,1,1,0,0,0,0,0,1,0,0
700.0,70.0,2,1,,1,0,0,0,43.4657365,-3.7908633,Cantabria,Puerto Chico,flat,,10.0,0.535,0.081,0.139,1,0,0,6.551080335043405,4.248495242049359,10.0,12.248973929818641,0.02857142857142857,0.014285714285714285,70.0,0,1889.270249487432,14.37064455928689,-164.77266530532043,1.6983355177055743,0.8181661012659482,4900.0,1,4,1,0,0,0,0,0,1,0,0
1100.0,72.0,2,1,5.0,1,1,1,0,43.4812812,-3.7914496,Cantabria,Valdenoja,flat,penthouse,15.0,0.56,0.354,0.206,1,1,5,7.003065458786462,4.276666119016055,15.277777777777779,12.248973929818641,0.027777777777777776,0.013888888888888888,72.0,0,1890.6218147934733,14.37509006934016,-164.85708621322752,2.5623354936584315,0.7362551582000864,5184.0,1,4,1,0,0,0,0,0,1,0,0
800.0,55.0,1,1,5.0,1,1,0,0,43.4650457,-3.7977783,Cantabria,Puerto Chico,flat,,15.0,1.01,0.087,0.165,1,1,5,6.684611727667927,4.007333185232471,14.545454545454545,12.248973929818641,0.01818181818181818,0.01818181818181818,55.0,0,1889.2101977030882,14.423120015950891,-165.0706073679683,1.1350357685158412,0.7586149126651108,3025.0,1,1,1,0,0,0,0,0,1,0,0
1500.0,88.0,3,1,2.0,1,0,0,0,43.4672797,-3.7841919,Cantabria,El Sardinero,flat,,17.0,0.441,0.489,0.322,1,0,2,7.313220387090301,4.477336814478207,17.045454545454547,12.248973929818641,0.03409090909090909,0.011363636363636364,88.0,2,1889.404404518032,14.320108336025612,-164.48852775577444,2.257775327914767,0.7073279501097396,7744.0,1,9,1,0,0,0,0,0,1,0,0
1100.0,104.0,2,2,2.0,1,1,0,0,43.4598807,-3.8151516,Cantabria,Numancia - San Fernando,flat,,11.0,2.401,0.156,0.07,1,1,2,7.003065458786462,4.6443908991413725,10.576923076923077,12.248973929818641,0.019230769230769232,0.019230769230769232,208.0,0,1888.7612304582324,14.55538173098256,-165.8060333884141,0.4922271675881186,0.6978875032234192,10816.0,4,4,1,0,0,0,0,0,1,0,0
800.0,75.0,2,1,,1,0,0,0,43.4577594,-3.8214154,Cantabria,Cuatro Caminos,flat,,11.0,2.72,0.138,0.044,1,0,0,6.684611727667927,4.31748811353631,10.666666666666666,12.248973929818641,0.02666666666666667,0.013333333333333334,75.0,0,1888.5768520682884,14.603215659357158,-166.07015102065475,1.0136455064766143,0.701802077525152,5625.0,1,4,1,0,0,0,0,0,1,0,0
1000.0,77.0,2,2,1.0,1,1,0,0,43.4631784,-3.7910404,Cantabria,Puerto Chico,flat,,13.0,0.436,0.058,0.089,1,1,1,6.907755278982137,4.343805421853684,12.987012987012987,12.248973929818641,0.025974025974025976,0.025974025974025976,154.0,0,1889.0478766302263,14.37198731443216,-164.77066522680735,1.6665818327425859,0.8532773532503071,5929.0,4,4,1,0,0,0,0,0,1,0,0
950.0,90.0,2,1,5.0,1,1,0,0,43.4569375,-3.8103448,Cantabria,Castilla - Hermida,flat,,11.0,2.094,0.223,0.071,1,1,5,6.856461984594587,4.499809670330265,10.555555555555555,12.248973929818641,0.022222222222222223,0.011111111111111112,90.0,0,1888.5054168789065,14.518727494887042,-165.58591582705003,0.740177367169657,0.6915248365876042,8100.0,1,4,1,0,0,0,0,0,1,0,0
800.0,95.0,3,1,5.0,1,0,0,0,43.4652173,-3.7896807,Cantabria,Puerto Chico,flat,,8.0,0.424,0.109,0.164,1,0,5,6.684611727667927,4.553876891600541,8.421052631578947,12.248973929818641,0.031578947368421054,0.010526315789473684,95.0,5,1889.2251149362191,14.36167980795249,-164.7192951231161,1.7858191596023902,0.8210223251352365,9025.0,1,9,1,0,0,0,0,0,1,0,0
890.0,72.0,3,1,5.0,1,0,1,0,43.4656222,-3.8121106,Cantabria,General Dávila,flat,,12.0,2.158,0.088,0.073,1,0,5,6.7912214627261855,4.276666119016055,12.36111111111111,12.248973929818641,0.041666666666666664,0.013888888888888888,72.0,5,1889.2603132331328,14.53218722663236,-165.69575912421533,0.23597691890666492,0.7225800692432012,5184.0,1,9,1,0,0,0,0,0,1,0,0
1400.0,132.0,3,2,1.0,1,1,0,0,43.4592351,-3.8074869,Cantabria,Centro - Ayuntamiento,flat,,11.0,1.804,0.187,0.31,1,1,1,7.244227515603351,4.882801922586371,10.606060606060606,12.248973929818641,0.022727272727272728,0.015151515151515152,264.0,0,1888.705115477072,14.496956493671608,-165.4704683272702,0.58487870974382,0.6541507142204017,17424.0,4,9,1,0,0,0,0,0,1,0,0
800.0,68.0,2,1,1.0,1,0,0,0,43.4629094,-3.8202511,Cantabria,General Dávila,flat,,12.0,2.274,0.215,0.096,1,0,1,6.684611727667927,4.219507705176107,11.764705882352942,12.248973929818641,0.029411764705882353,0.014705882352941176,68.0,1,1889.0244935126084,14.594318467051211,-166.03922744455033,0.6947187446088903,0.6802969337338199,4624.0,1,4,1,0,0,0,0,0,1,0,0
780.0,70.0,1,1,3.0,1,1,0,0,43.4620604,-3.8187389,Cantabria,Numancia - San Fernando,flat,,11.0,2.422,0.063,0.083,1,1,3,6.659293919683638,4.248495242049359,11.142857142857142,12.248973929818641,0.014285714285714285,0.014285714285714285,70.0,0,1888.950694213248,14.58276678637321,-165.97026072362956,0.5920854387761346,0.7187738581595773,4900.0,1,1,1,0,0,0,0,0,1,0,0
600.0,87.0,2,2,2.0,0,1,1,0,43.3533038,-3.4954331,Cantabria,,flat,,7.0,8.173,0.097,1.203,0,1,2,6.396929655216146,4.465908118654584,6.896551724137931,9.177288262587718,0.022988505747126436,0.022988505747126436,174.0,0,1879.5089503750944,12.21805255657561,-151.53857309687578,0.3991866795921993,0.49150636046699797,7569.0,4,4,1,0,0,0,0,0,0,0,1
750.0,65.0,1,1,1.0,0,1,1,0,43.4243134,-3.522629,Cantabria,,flat,,12.0,5.553,0.071,1.639,0,1,1,6.620073206530356,4.174387269895637,11.538461538461538,8.808847937704561,0.015384615384615385,0.015384615384615385,65.0,0,1885.6709942614198,12.408915071641,-152.9677456879286,1.5935212190981902,0.4884133637388808,4225.0,1,1,1,0,0,0,0,0,0,0,1
780.0,64.0,1,1,3.0,1,1,0,0,43.460766,-3.819301,Cantabria,Numancia - San Fernando,flat,,12.0,2.515,0.094,0.181,1,1,3,6.659293919683638,4.1588830833596715,12.1875,12.248973929818641,0.015625,0.015625,64.0,0,1888.838181306756,14.587060128601,-165.989747044566,0.6868822413739593,0.6817706181970852,4096.0,1,1,1,0,0,0,0,0,1,0,0
900.0,90.0,3,2,1.0,1,1,1,0,43.4647524,-3.8196587,Cantabria,Los Castros,flat,,10.0,2.14,0.018,0.115,1,1,1,6.802394763324311,4.499809670330265,10.0,12.248973929818641,0.03333333333333333,0.022222222222222223,180.0,0,1889.184701193306,14.589792584485691,-166.0205196480059,0.6579111138722307,0.7325501984155153,8100.0,4,9,1,0,0,0,0,0,1,0,0
800.0,55.0,1,1,5.0,1,1,0,0,43.4620273,-3.7990976,Cantabria,Puerto Chico,flat,,15.0,1.087,0.158,0.13,1,1,5,6.684611727667927,4.007333185232471,14.545454545454545,12.248973929818641,0.01818181818181818,0.01818181818181818,55.0,0,1888.9478170259456,14.43314257432576,-165.1164836065645,1.029397758761016,0.7425567649415487,3025.0,1,1,1,0,0,0,0,0,1,0,0
780.0,48.0,1,1,3.0,1,1,0,0,43.4652076,-3.8030436,Cantabria,Centro - Ayuntamiento,flat,,16.0,1.429,0.137,0.085,1,1,3,6.659293919683638,3.871201010907891,16.25,12.248973929818641,0.020833333333333332,0.020833333333333332,48.0,0,1889.2242717110978,14.46314062350096,-165.30007958585136,0.7221189052596712,0.7376195054440036,2304.0,1,1,1,0,0,0,0,0,1,0,0
800.0,80.0,2,1,4.0,1,0,0,0,43.4687275,-3.8215405,Cantabria,Los Castros,flat,,10.0,1.709,0.474,0.432,1,0,4,6.684611727667927,4.382026634673881,10.0,12.248973929818641,0.025,0.0125,80.0,4,1889.5302704692563,14.604171793140248,-166.11750262471375,0.9836673107183723,0.5819633259767912,6400.0,1,4,1,0,0,0,0,0,1,0,0
750.0,55.0,2,1,4.0,1,1,0,0,43.4759646,-3.7912734,Cantabria,El Sardinero,flat,,14.0,0.365,0.253,0.238,1,1,4,6.620073206530356,4.007333185232471,13.636363636363637,12.248973929818641,0.03636363636363636,0.01818181818181818,55.0,0,1890.1594979004528,14.373753993547561,-164.82926812732163,2.151086436332477,0.7794799240724819,3025.0,1,4,1,0,0,0,0,0,1,0,0
850.0,63.0,3,2,1.0,1,1,0,0,43.4707015,-3.7928916,Cantabria,Los Castros,flat,,13.0,0.87,0.109,0.114,1,1,1,6.745236349484363,4.143134726391533,13.492063492063492,12.248973929818641,0.047619047619047616,0.031746031746031744,126.0,0,1889.701888902102,14.38602668935056,-164.8796585654574,1.7138888417369365,0.7780462272320808,3969.0,4,9,1,0,0,0,0,0,1,0,0
1000.0,100.0,4,1,4.0,1,0,0,0,43.4611664,-3.8124846,Cantabria,Centro - Ayuntamiento,flat,,10.0,2.172,0.075,0.257,1,0,4,6.907755278982137,4.605170185988092,10.0,12.248973929818641,0.04,0.01,100.0,4,1888.8729848484893,14.535038825237159,-165.69502759803746,0.26983688353631724,0.6803453394696456,10000.0,1,16,1,0,0,0,0,0,1,0,0
1200.0,73.0,3,1,4.0,1,0,0,0,43.4616623,-3.8115248,Cantabria,Centro - Ayuntamiento,flat,,16.0,2.091,0.135,0.329,1,0,4,7.090076835776092,4.290459441148391,16.438356164383563,12.248973929818641,0.0410958904109589,0.0136986301369863,73.0,4,1888.9160898792413,14.52772130101504,-165.65520370567504,0.20726237648627366,0.6523408709670471,5329.0,1,9,1,0,0,0,0,0,1,0,0
950.0,90.0,2,1,5.0,1,1,0,0,43.4583749,-3.8078661,Cantabria,Castilla - Hermida,flat,,11.0,1.857,0.163,0.236,1,1,5,6.856461984594587,4.499809670330265,10.555555555555555,12.248973929818641,0.022222222222222223,0.011111111111111112,90.0,0,1888.6303489489503,14.49984423552921,-165.4836725428009,0.6501032046255493,0.6729747391357228,8100.0,1,4,1,0,0,0,0,0,1,0,0
850.0,91.0,3,1,,1,0,0,0,43.4695226,-3.8075505,Cantabria,Los Castros,flat,,9.0,1.861,0.197,0.143,1,0,0,6.745236349484363,4.51085950651685,9.340659340659341,12.248973929818641,0.03296703296703297,0.01098901098901099,91.0,0,1889.5993950719105,14.49744081005025,-165.5124025103913,0.7459419767164936,0.6866135545795543,8281.0,1,9,1,0,0,0,0,0,1,0,0
1200.0,180.0,4,3,,0,0,1,0,43.3946937,-3.8162965,Cantabria,,chalet,terracedHouse,7.0,3.017,0.098,0.616,0,0,0,7.090076835776092,5.19295685089021,6.666666666666667,10.756256056890814,0.022222222222222223,0.016666666666666666,540.0,0,1883.0994413168196,14.56411897591225,-165.60701768588203,0.6583540449910914,0.5928335633630292,32400.0,9,16,0,1,0,0,1,0,0,0,0
850.0,77.0,2,1,1.0,1,1,0,0,43.4621208,-3.8174142,Cantabria,General Dávila,flat,,11.0,2.481,0.065,0.013,1,1,1,6.745236349484363,4.343805421853684,11.03896103896104,12.248973929818641,0.025974025974025976,0.012987012987012988,77.0,0,1888.9559444337926,14.57265117436164,-165.91291710403536,0.4879754234267528,0.7378025797497774,5929.0,1,4,1,0,0,0,0,0,1,0,0
1500.0,136.0,3,2,1.0,1,1,1,0,43.4781138,-3.8075726,Cantabria,Cueto,flat,,11.0,1.65,0.5,0.326,1,1,1,7.313220387090301,4.912654885736052,11.029411764705882,12.248973929818641,0.022058823529411766,0.014705882352941176,272.0,0,1890.3463796057506,14.49760910427076,-165.5460748045619,1.6560508724305678,0.5993909900680156,18496.0,4,9,1,0,0,0,0,0,1,0,0
750.0,55.0,2,1,2.0,0,1,0,0,43.4543196,-3.8165726,Cantabria,Castilla - Hermida,flat,,14.0,2.665,0.128,0.074,0,1,2,6.620073206530356,4.007333185232471,13.636363636363637,12.248973929818641,0.03636363636363636,0.01818181818181818,55.0,0,1888.277891898944,14.566226411070762,-165.84656553700296,1.0967430160052754,0.6968249384001721,3025.0,1,4,1,0,0,0,0,0,1,0,0
900.0,50.0,1,1,2.0,1,0,0,0,43.4620164,-3.8142327,Cantabria,Centro - Ayuntamiento,flat,,18.0,2.307,0.03,0.254,1,0,2,6.802394763324311,3.912023005428146,18.0,12.248973929818641,0.02,0.02,50.0,2,1888.9468695538692,14.548371089749288,-165.7742441608163,0.26521421476521906,0.6902369414554975,2500.0,1,1,1,0,0,0,0,0,1,0,0
950.0,80.0,2,2,7.0,1,1,0,0,43.4638985,-3.8115168,Cantabria,Centro - Ayuntamiento,flat,duplex,12.0,2.09,0.026,0.141,1,1,7,6.856461984594587,4.382026634673881,11.875,12.248973929818641,0.025,0.025,160.0,0,1889.1104728183022,14.52766031668224,-165.6633793262448,0.04393751611774437,0.7249025513908639,6400.0,4,4,1,0,0,0,0,0,1,0,0
1150.0,90.0,3,2,,1,1,1,0,43.47497,-3.80394,Cantabria,Valdenoja,flat,,13.0,1.38,0.406,0.547,1,1,0,7.047517221357296,4.499809670330265,12.777777777777779,12.248973929818641,0.03333333333333333,0.022222222222222223,180.0,0,1890.0730165009,14.469959523599998,-165.37617738179998,1.4180494305211462,0.5926060105626668,8100.0,4,9,1,0,0,0,0,0,1,0,0
575.0,40.0,1,1,,1,0,0,0,43.4590187,-3.823486,Cantabria,Cuatro Caminos,flat,,14.0,2.521,0.075,0.052,1,0,0,6.354370040797351,3.6888794541139363,14.375,12.248973929818641,0.025,0.025,40.0,0,1888.6863063669498,14.619045192196,-166.1649495731882,1.0761145242322143,0.7216043749043117,1600.0,1,1,1,0,0,0,0,0,1,0,0
