propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,source_run
89793909,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/88/ec/1423438167.webp,613253,23,3,650.0,flat,rent,96.0,True,2,2,Mogro,Cantabria,Mogro,,es,43.4407443,-3.9717292,False,https://www.idealista.com/inmueble/89793909/,4347,"El despertar que te mereces durante el curso ¿Te imaginas corregir exámenes o preparar tus clases con el sonido de las olas de fondo?  Este encantador apartamento junto a Playa de Mogro es el refugio perfecto para el próximo curso escolar 26-27. Una ubicación estratégica que combina la serenidad de la costa con una conexión rápida a Santander y Torrelavega. Este inmueble está diseñado para ofrecerte confort y funcionalidad desde el primer día. Distribución inteligente, dos dormitorios acogedores; el principal con cama de matrimonio y un segundo dormitorio con literas, ideal para visitas o como zona de estudio/trabajo adicional, dos baños completos para mayor comodidad, cocina independiente equipada y un salón luminoso que invita al descanso. Tiene dos terrazas privada donde salir a disfrutar del aire puro del Cantábrico.  Incluye plaza de garaje, un valor fundamental para olvidarte de buscar aparcamiento tras tu jornada laboral. Aunque es un tercer piso sin ascensor, se siente como un 2º, ya que la planta baja es un bajo, su altura le garantiza una luminosidad natural excepcional y mejores vistas sin el esfuerzo de una planta mas alta. En Best House San Fernando nos encargamos de que tu llegada a Cantabria sea impecable. Te asesoramos en todo el proceso de alquiler y condiciones contractuales para que tu única preocupación sea disfrutar de tu nueva etapa profesional. ¿Es este tu próximo hogar para el curso 26-27? Contáctanos hoy mismo. Nota:  Alquiler sujeto a la decisión final del arrendador.  No se admiten mascotas.  Consulta condiciones específicas  honorarios de agencia (media mensualidad + IVA).",True,good,False,False,7.0,False,False,False,False,[],False,False,False,650.0,€/mes,flat,Mogro,Piso,True,True,,,,,,rent_homes_run_20260405_140420
110919619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/ba/7d/1419577446.webp,,6,4,890.0,flat,rent,80.0,True,2,2,Barrio la Arena,Cantabria,Miengo,,es,43.4308743,-4.0062231,False,https://www.idealista.com/inmueble/110919619/,2323,"Leer el anuncio bien; *DEL 11 DE MAYO AL 11 DE AGOSTO* ///// NO SE ALQUILA PARA FIJO ///// Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,False,11.0,False,False,False,False,[],False,False,False,890.0,€/mes,flat,Miengo,Piso en Barrio la Arena,,,,,,,,rent_homes_run_20260405_140420
110917836,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/da/ea/1419537267.webp,,6,,1250.0,chalet,rent,80.0,,3,1,Barrio Mar,Cantabria,Polanco,,es,43.3964612,-4.0163431,False,https://www.idealista.com/inmueble/110917836/,1762,"///// NO SE ALQUILA PARA FIJO ///// Disponible hasta junio 2026. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,,16.0,False,False,False,False,[],False,False,False,1250.0,€/mes,chalet,Polanco,Casa independiente en Barrio Mar,True,True,independantHouse,,,,,rent_homes_run_20260405_140420
110900010,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/4d/37/1424159929.webp,86118,22,2,950.0,penthouse,rent,80.0,True,2,1,calle San Martin,Cantabria,Mogro,,es,43.4277194,-3.9724052,False,https://www.idealista.com/inmueble/110900010/,3288,"Disponible vivienda a estrenar en Mogro, situada en una zona residencial tranquila, muy próxima a la playa y con excelente conexión a la autovía, lo que permite llegar a Santander en apenas 10 minutos. La vivienda cuenta con: Plaza de garaje y trastero Supermercado a solo 2 minutos caminando Entorno cómodo y bien comunicado Edificio de reciente construcción Una opción perfecta para quienes buscan estrenar piso, disfrutar de la cercanía al mar y vivir en una zona bien comunicada con todos los servicios esenciales. Ven a visitarlo con una agente de iInmobiliaria San Fernando.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,Mogro,Ático en calle San Martin,True,True,penthouse,,,,,rent_homes_run_20260405_140420
110849496,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/5f/9d/1417428248.webp,0803-125031-POLANCO-NOFIJO    ,6,,1250.0,chalet,rent,80.0,,3,1,Barrio Mar,Cantabria,Polanco,,es,43.3959779,-4.0160764,False,https://www.idealista.com/inmueble/110849496/,1797,"///// NO SE ALQUILA PARA FIJO ///// Disponible hasta junio 2026. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,,16.0,False,False,False,False,[],False,False,False,1250.0,€/mes,chalet,Polanco,Casa independiente en Barrio Mar,True,True,independantHouse,,,,,rent_homes_run_20260405_140420
109665225,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/ab/91/1381792118.webp,11,10,2,800.0,flat,rent,45.0,True,1,1,calle Doctor Enrique Oti,Cantabria,Suances,,es,43.4356696,-4.0452256,False,https://www.idealista.com/inmueble/109665225/,4324,"ALQUILER FIJO - DISPONIBLE TODO EL AÑO. ¿Te interesan temporadas más cortas? Hablemos del precio. Se alquila acogedor apartamento de una habitación, salón con cocina americana integrada y un baño.  La vivienda está reformada y el edificio dispone de ascensor. Incluye también plaza de aparcamiento privado. Ubicado muy cerca de la playa, ideal para quienes buscan vivir todo el año disfrutando del mar, la comodidad y un entorno relajado.",False,good,False,True,18.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,Suances,Piso en calle Doctor Enrique Oti,,,,,,,,rent_homes_run_20260405_140420
110394617,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/9c/dc/1403886514.webp,,10,bj,700.0,studio,rent,53.0,True,0,1,CL CARRAL,Cantabria,Suances,,es,43.4248005,-4.0509452,False,https://www.idealista.com/inmueble/110394617/,4059,"Alquiler de temporada  Destinado exclusivamente a estancias temporales por motivos laborales, académicos o de desplazamiento puntual, no apto como vivienda habitual. Distribución de la vivienda: La vivienda cuenta con un dormitorio, salón, cocina independiente con salida directa a un agradable jardín privado y baño completo. Se alquila amueblado  Zona tranquila y bien comunicada. Vivienda cómoda, funcional y con espacio exterior, perfecta para una estancia temporal con todas las comodidades.",False,good,False,False,13.0,False,False,False,False,[],False,False,False,700.0,€/mes,flat,Suances,Estudio en CL Carral,,,studio,,,,,rent_homes_run_20260405_140420
110441377,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/1c/5f/1405232112.webp,,14,,1750.0,chalet,rent,150.0,,4,3,Polanco,Cantabria,Polanco,,es,43.3979774,-4.0160353,False,https://www.idealista.com/inmueble/110441377/,1606,"Casa Pareada para capacidad de 8 personas ///// NO SE ALQUILA PARA FIJO ///// Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*****  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,,12.0,False,False,False,False,[],False,False,False,1750.0,€/mes,chalet,Polanco,Chalet pareado,True,True,semidetachedHouse,,,,,rent_homes_run_20260405_140420
108917781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/2d/7c/1358889917.webp,1533,33,4,1800.0,flat,rent,91.0,True,3,1,"calle Quintana, 15",Cantabria,Suances,,es,43.4266236,-4.0443084,True,https://www.idealista.com/inmueble/108917781/,3673,"¡Escápate este agosto! Piso con vistas y terraza. Te presentamos esta vivienda, ideal para disfrutar del mes de agosto. Se trata de un piso de tres habitaciones y un baño, completamente exterior, situado en una cuarta planta sin ascensor. Aunque pueda parecer un inconveniente, subir estas escaleras tiene su recompensa: la luminosidad y sus vistas, puedes disfrutar de las vistas al mar o si lo prefieres a la montaña. La vivienda es luminosa, tranquila y bien ventilada. El salón tiene acceso directo a la terraza, un rincón perfecto para relajarse al final del día o disfrutar de un desayuno al aire libre.  NRA ESFCNT00003 000000000000000000000001.",False,good,False,False,20.0,False,False,False,False,[],False,False,False,1800.0,€/mes,flat,Suances,"Piso en calle Quintana, 15",,,,,,,,rent_homes_run_20260405_140420
106505414,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/f1/40/1284870093.webp,56701,21,,800.0,chalet,rent,82.0,,2,2,Barrio Cumbrales,Cantabria,Polanco,,es,43.3850629,-4.0107812,False,https://www.idealista.com/inmueble/106505414/,2811,"Chalet adosado en Polanco con una distribución ideal para los que buscan comodidad y funcionalidad en una de las mejores zonas residenciales de la localidad con zona de juego infantil y piscina comunitaria, consta de: dos habitaciones con amplios armarios empotrados, cocina independiente muy amplia, dos baños, jardín y plaza de aparcamiento. Si tu sueño es encontrar una vivienda que tenga todas estas condiciones no lo pienses mas ven y pregúntanos. NO MASCOTAS MAX. TRES PERSONAS LARGA DURACION.",False,good,False,,10.0,False,False,False,False,[],False,False,False,800.0,€/mes,chalet,Polanco,Chalet adosado en Barrio Cumbrales,True,True,terracedHouse,,,,,rent_homes_run_20260405_140420
109881646,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/91/f2/1388439147.webp,1611-165043-POLANCO-CASA,14,,1750.0,chalet,rent,150.0,,4,3,Polanco,Cantabria,Polanco,,es,43.395835,-4.0142582,False,https://www.idealista.com/inmueble/109881646/,1743,"Casa Pareada para capacidad de 8 personas ///// NO SE ALQUILA PARA FIJO ///// Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*****  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,,12.0,False,False,False,False,[],False,False,False,1750.0,€/mes,chalet,Polanco,Chalet pareado,True,True,semidetachedHouse,,,,,rent_homes_run_20260405_140420
109833201,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/b1/26/1387012766.webp,56670,21,,1200.0,chalet,rent,200.0,,3,3,Suances,Cantabria,Suances,,es,43.4086874,-4.0376832,False,https://www.idealista.com/inmueble/109833201/,2644,"Si estás buscando un chalet en Suances para disfrutar desde el otoño a la primavera, esta es tu oportunidad, con unas maravillosas vista a la ría de San Martin Consta de un amplio salón, cocina independiente y totalmente equipada, aseo y un precioso hall en la planta baja que da acceso al jardín. Dos habitaciones un baño y una habitación principal con baño completo y vestidor, en la primera planta. En la zona del sótano encontramos el garaje con una zona de amplio almacenamiento. amplia y acceso a las y su enclave maravilloso. No lo dudes mas, ven y pregunta por ello, estaremos encantados de enseñártela.",False,good,False,,6.0,False,False,False,False,[],False,False,False,1200.0,€/mes,chalet,Suances,Casa independiente,True,True,independantHouse,,,,,rent_homes_run_20260405_140420
109827366,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/ca/a4/1386830489.webp,1972425,11,1,600.0,flat,rent,45.0,,1,1,"calle Comillas, 68",Cantabria,Suances,,es,43.4248168,-4.0347571,True,https://www.idealista.com/inmueble/109827366/,2913,"Se alquila apartamento en Suances, zona de la playa. La vivienda situada en una urbanización con piscina y a 2 minutos de la playa.   Se distribuye en, habitación, salón con cocina y baño. ¡ALQUILER DE OCTUBRE A JUNIO!",False,good,False,False,13.0,False,False,False,False,[],False,False,False,600.0,€/mes,flat,Suances,"Piso en calle Comillas, 68",,,,,,,,rent_homes_run_20260405_140420
109686352,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/1c/a6/1388135831.webp,53092129,29,bj,2000.0,flat,rent,128.0,True,3,2,"calle de Acacio Gutiérrez, 138",Cantabria,Suances,,es,43.4408331,-4.0425505,True,https://www.idealista.com/inmueble/109686352/,4576,"ALQUILER POR TEMPORADAS COMPLETAS.  *****Temporada de Septiembre a Junio: 10 meses 1500/€ mes. ****  ******Año completo: 12 meses 2000€/mes**** ******Alquiler por meses, semanas u otras temporadas: ****  ******De Septiembre a Junio; 2000€/semana. ****  ******Julio y Agosto; 3000€/semana. **** Otros periodos, consultar. *******Piso en una ubicación inmejorable, literalmente encima del mar, con vistas directas a la Isla de los Conejos, la playa de Cuchía y la playa de La Concha******. La vivienda de 128m2, amueblada, orientación sureste, permite disfrutar de amaneceres espectaculares y gran luminosidad durante todo el día. Amplio salón de 38 m², 3 dormitorios, 2 baños completos, cocina independiente. Terraza de 55 m² con impresionantes vistas al mar. Además, dispone de una galería a modo de solárium, ideal como salita de estar o como cuarto dormitorio adicional. Calefacción individual de gas natural, suelos de mármol y ventanas de PVC con doble acristalamiento. La vivienda es totalmente accesible, sin ningún escalón, se encuentra a nivel de los jardines de la urbanización. Plaza de aparcamiento en garaje comunitario y plaza de aparcamiento exterior dentro de la urbanización privada. Imprescindible seguro de impago. Mascotas: a consultar ******Alquiler para períodos anuales completos: 2.000 €/mes. ***** ******Alquiler fuera de temporada (de septiembre a junio, 9 meses): 1.500 €/mes. ***** ******Alquiler por meses completos sueltos: consultar con la propiedad. *****.",False,good,False,False,16.0,True,False,False,False,[],False,False,False,2000.0,€/mes,flat,Suances,"Piso en calle de Acacio Gutiérrez, 138",True,True,,,,,,rent_homes_run_20260405_140420
109581589,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/7a/28/1379138269.webp,ACR-01931,28,,1250.0,chalet,rent,191.0,,4,2,avenida de los Menicenses,Cantabria,Miengo,,es,43.4278134,-3.9942355,False,https://www.idealista.com/inmueble/109581589/,2163,"ALQUILER TEMPORAL DE OCTUBRE DE 2025 A JUNIO DE 2026. PERIODO MINIMO DE ALQUILER 3 MESES. Descubre este encantador chalet de cuatro habitaciones, ubicado en la tranquila localidad de Miengo. Distribuido en tres plantas, este hogar ofrece un espacio perfecto para disfrutar de la vida en familia. En la planta baja, te recibe una amplia cocina, un aseo y un acogedor salón que se comunica con un jardín privado, con un porche ideal para relajarse y una zona verde que combina sombra y sol, perfecta para disfrutar de momentos al aire libre. La primera planta está diseñada como una zona de descanso, con tres cómodas habitaciones y un baño completo. En la tercera planta, encontrarás un espacio despejado que puede convertirse en un rincón de lectura o un área de juegos para los más pequeños. Este chalet no solo es funcional, sino que también está situado en una urbanización muy tranquila, con accesos cómodos y a solo 7 minutos de dos hermosas playas. Con 191 m² construidos y una distribución pensada para el confort, este chalet cuenta espacio para tu familia. No dejes pasar la oportunidad de vivir en un entorno natural y tranquilo, donde todos los servicios necesarios para el día a día están a tu alcance. ¡Ven a visitarlo y enamórate de tu nuevo hogar! No dude en solicitar información o una visita, respondiendo a este anuncio, llamándonos, o acercándose a cualquiera de nuestras OFICINAS: ACERO Inmobiliaria -En SANTANDER, en la Calle Juan de Herrera 8 Entlo. (Cerca Ayuntamiento) -En SOTO DE LA MARINA. en Av. Marqués de Valdecilla 97. (Sta. Cruz de Bezana).",False,good,False,,7.0,False,False,False,False,[],False,False,False,1250.0,€/mes,chalet,Miengo,Chalet adosado en avenida de los Menicenses,,,terracedHouse,,,,,rent_homes_run_20260405_140420
